caseid,totalnewsbinary,totalnewscount,totalnewsfncount2016def,totalvisits,totalProTrumpFNbinary_ag80,totalProClintonFNbinary_ag80,totalProTrumpFNcount_ag80,totalProClintonFNcount_ag80,totalFakeNewsbinary,totalFakeNewscount,mfb,diet_mean,weight,decile,totalnewsfncount2018def,totalProRepFNbinary,totalProDemFNbinary,totalProRepFNcount,totalProDemFNcount,totalfakebinary18,totalfakecount18
415977896,0,0,0,4,0,0,0,0,0,0,0,NaN,0.629359910584031,NA,0,0,0,0,0,0,0
415977983,1,38,38,7124,0,0,0,0,0,0,0.05137563166760247,-0.39788039215686277,0.894899082047052,1,21,0,0,0,0,0,0
415978002,1,197,198,6198,1,0,1,0,1,1,0.23894804775734108,-0.21135825,1.3368654228259,2,50,1,0,1,0,1,1
415978072,0,0,0,5738,0,0,0,0,0,0,0,0.0362,0.526678606041984,7,0,0,0,0,0,0,0
415978283,1,68,68,3638,0,0,0,0,0,0,0.006052269601100412,-0.5676408602150538,0.396591407118776,1,68,0,0,0,0,0,0
415978357,1,20,20,21506,0,0,0,0,0,0,0.07328187482563006,0.02295324947589099,1.17109293662116,6,18,0,0,0,0,0,0
415978479,1,21,21,20380,0,0,0,0,0,0,0.03420019627085378,0.03753784860557769,0.448783817793122,7,13,0,0,0,0,0,0
415978739,1,59,59,1154,0,0,0,0,0,0,0.00779896013864818,-0.11213492063492064,0.619390668967954,2,59,0,0,0,0,0,0
415978878,1,15,15,2030,0,0,0,0,0,0,0,-0.0944342857142857,0.894007662647935,3,11,0,0,0,0,0,0
415978953,1,5,5,7354,0,0,0,0,0,0,0.025428338319282023,0.03900428849902534,4.25082363692475,8,5,0,0,0,0,0,0
415979034,1,1407,1407,57147,0,0,0,0,0,0,0.027892977759112463,-0.11945171232876713,0.54565654110306006,2,696,0,0,0,0,0,0
415979462,0,0,0,137,0,0,0,0,0,0,0.15328467153284672,0.0362,0.477893442084576,7,0,0,0,0,0,0,0
415980251,0,0,0,125,0,0,0,0,0,0,0,0.0362,0.99612033324132,7,0,0,0,0,0,0,0
415980402,0,0,0,433,0,0,0,0,0,0,0.018518518518518517,0.006563414634146343,0.77609313682664,5,0,0,0,0,0,0,0
415980564,0,0,0,280,0,0,0,0,0,0,0.010714285714285714,NaN,1.1452259474154,NA,0,0,0,0,0,0,0
415980671,1,17,17,2934,0,0,0,0,0,0,0.005455165359699966,-0.009314893617021276,0.354447594441631,5,17,0,0,0,0,0,0
415980841,1,231,244,19133,1,0,13,0,1,13,0.05806721371452464,0.18599135913591358,3.86930084014318,10,128,1,0,9,0,1,9
415981143,1,125,125,6550,0,0,0,0,0,0,9.16030534351145e-4,-0.5922446153846154,0.516556994857549,1,87,0,0,0,0,0,0
415981150,1,15,15,3450,0,0,0,0,0,0,0.06378660481298927,0.007016450216450219,0.734675550157968,5,3,0,0,0,0,0,0
415981151,1,576,576,13954,0,0,0,0,0,0,0.018919306292102624,-0.3203210834553441,0.453368515787843,1,395,0,0,0,0,0,0
415981152,1,2,2,6692,0,0,0,0,0,0,0.01867901972504483,-0.05343333333333334,0.420582553074952,3,2,0,0,0,0,0,0
415981154,1,720,720,18985,0,0,0,0,0,0,0.04656307611272057,-0.23134386174016688,0.522540179336023,1,342,0,0,0,0,0,0
415981156,0,0,0,23,0,0,0,0,0,0,0,NaN,1.16521073538963,NA,0,0,0,0,0,0,0
415981158,0,0,0,17,0,0,0,0,0,0,0,NaN,0.765239992182193,NA,0,0,0,0,0,0,0
415981159,0,0,0,388,0,0,0,0,0,0,0.002577319587628866,0.0362,1.94589572715018,7,0,0,0,0,0,0,0
415981160,1,184,184,2158,0,0,0,0,0,0,0.008341056533827619,0.6344308510638298,0.984412134117901,10,91,0,0,0,0,0,0
415981163,1,11,11,7899,0,0,0,0,0,0,0.005317801975183591,0.03341735751295337,0.904041216554295,7,1,0,0,0,0,0,0
415981164,0,0,0,15,0,0,0,0,0,0,0,0.0362,1.23624671233964,7,0,0,0,0,0,0,0
415981165,1,7,7,5641,0,0,0,0,0,0,0.12621875553979792,0.041428571428571426,1.22074390895801,8,7,0,0,0,0,0,0
415981166,1,81,81,12928,0,0,0,0,0,0,0.0171720297029703,-0.02626967741935484,0.773258643811547,4,45,0,0,0,0,0,0
415981171,1,4,4,17891,0,0,0,0,0,0,0.04415627969370074,0.0361487826871055,0.597815988508581,7,4,0,0,0,0,0,0
415981174,1,6,6,12930,0,0,0,0,0,0,0.02776488785769528,0.0071946666666666695,0.349070504274795,5,2,0,0,0,0,0,0
415981175,1,8,8,2495,0,0,0,0,0,0,0,-0.24858214285714286,0.707646554438614,1,8,0,0,0,0,0,0
415981177,0,0,0,2,0,0,0,0,0,0,0,NaN,0.603321598519808,NA,0,0,0,0,0,0,0
415981192,1,37,37,12226,0,0,0,0,0,0,0.05463765745133323,-0.21993113207547169,0.922738430222328,1,NA,NA,NA,NA,NA,NA,NA
415981193,0,0,0,391,0,0,0,0,0,0,0.15681233933161953,NaN,0.396591407118776,NA,0,0,0,0,0,0,0
415981196,1,1,1,200,0,0,0,0,0,0,0,0.1594,0.522540179336023,10,1,0,0,0,0,0,0
415981201,1,92,92,20906,0,0,0,0,0,0,0.2336283185840708,-0.23776449912126538,0.33470059118549,1,70,0,0,0,0,0,0
415981203,0,0,0,15,0,0,0,0,0,0,0,0.0362,1.17828686057557,7,0,0,0,0,0,0,0
415981204,1,150,150,21958,0,0,0,0,0,0,0.03515802896438656,-0.16258880308880308,0.597220497039264,2,83,1,0,1,0,1,1
415981205,1,290,322,27338,1,0,32,0,1,32,0.004316494128836375,0.1627376811594203,0.671805763480131,10,218,1,0,21,0,1,21
415981207,1,26,26,11830,0,0,0,0,0,0,0.16407438715131023,-0.10448245614035089,0.413707603266707,3,13,0,0,0,0,0,0
415981209,1,105,105,8322,0,0,0,0,0,0,0.042417688055755826,-0.03678823529411765,0.531242619730119,4,65,0,0,0,0,0,0
415981210,1,187,189,6718,1,0,2,0,1,2,0.06713307532003572,-0.028963346613545823,0.763512550087712,4,111,0,0,0,0,0,0
415981211,1,2,2,761,0,0,0,0,0,0,0.005256241787122208,0.04335,0.511200325880593,8,1,0,0,0,0,0,0
415981214,1,117,118,10405,1,0,1,0,1,1,0.051321480057664584,0.04231405405405405,0.831390212187858,8,76,1,0,1,0,1,1
415981215,1,2,2,1506,0,0,0,0,0,0,0.08698539176626827,-0.12725,0.629589953943458,2,2,0,0,0,0,0,0
415981217,1,2,2,4959,0,0,0,0,0,0,0.015527324057269611,-0.13934285714285716,0.5048884956917,2,2,0,0,0,0,0,0
415981220,1,124,124,1302,0,0,0,0,0,0,7.680491551459293e-4,-0.6370829457364341,0.396591407118776,1,77,0,0,0,0,0,0
415981224,1,52,52,5687,0,0,0,0,0,0,0.02567258660101987,-0.027857575757575758,0.601098277882758,4,14,0,0,0,0,0,0
415981225,1,59,59,7107,0,0,0,0,0,0,0.030111158013226398,-0.14412929292929294,0.516556994857549,2,20,0,0,0,0,0,0
415981227,1,15,15,488,0,0,0,0,0,0,0.02459016393442623,-0.10707333333333333,1.21676920792809,2,4,0,0,0,0,0,0
415981232,0,0,0,52,0,0,0,0,0,0,0.038461538461538464,0.0362,0.685994484775436,7,0,0,0,0,0,0,0
415981233,1,328,328,12455,0,0,0,0,0,0,0.029451999678120223,-0.10951743810548978,0.780080422995334,2,206,0,0,0,0,0,0
415981235,1,2715,2715,41417,0,0,0,0,0,0,0.016566958122411414,-0.08539829222011386,0.533262843856524,3,1256,0,0,0,0,0,0
415981238,1,120,120,13964,0,0,0,0,0,0,0.03043540532798625,-0.08986197916666668,0.555390402679295,3,70,0,0,0,0,0,0
415981781,1,309,309,8135,0,0,0,0,0,0,0.031223110018438846,-0.060768604651162794,1.56567331177888,3,139,0,0,0,0,0,0
415981870,0,0,0,719,0,0,0,0,0,0,0,0.0362,0.808559034049048,7,0,0,0,0,0,0,0
415981951,1,6,6,571,0,0,0,0,0,0,0.0035026269702276708,0.047121875,1.09188491224647,8,6,0,0,0,0,0,0
415981976,1,95,95,12173,0,0,0,0,0,0,0.028022023173637934,0.10211355932203389,0.678668815164604,9,21,0,0,0,0,0,0
415982373,1,68,68,16504,0,0,0,0,0,0,0.027932622394571012,0.007561650485436895,0.597815988508581,5,35,0,0,0,0,0,0
415982397,1,1174,1174,10922,0,0,0,0,0,0,0.05136892225986631,-0.07944682964094729,1.64341600984072,3,544,0,0,0,0,0,0
415982469,1,54,54,14231,0,0,0,0,0,0,0.030215726231466518,-0.00518582089552239,0.920340906179884,5,82,1,0,46,0,1,46
415983095,1,2,2,11533,0,0,0,0,0,0,0.040145668949969654,0.036232075471698114,1.51117267421265,7,2,0,0,0,0,0,0
415983387,1,250,250,9968,0,0,0,0,0,0,0.10403290529695024,5.734317343173415e-4,1.51117267421265,5,220,0,0,0,0,0,0
415983509,1,270,270,11468,0,0,0,0,0,0,0.01264387861876526,-0.0658242214532872,0.765239992182193,3,117,0,0,0,0,0,0
415984058,1,8,8,252,0,0,0,0,0,0,0,-0.24284545454545456,0.401549368406205,1,7,0,0,0,0,0,0
415984163,1,233,233,4852,0,0,0,0,0,0,0.07192910140148392,0.05268813559322034,2.34652567564189,8,113,0,0,0,0,0,0
415984259,0,0,0,131,0,0,0,0,0,0,0,NaN,0.552010011987856,NA,0,0,0,0,0,0,0
415984697,1,1220,1220,8996,0,0,0,0,0,0,0.007823851570358779,0.016703118355776043,0.773057551814558,6,604,0,0,0,0,0,0
415984867,1,9,9,9146,0,0,0,0,0,0,0.05893286682702821,0.04651520467836257,0.763512550087712,8,5,0,0,0,0,0,0
415984951,1,30,30,2742,0,0,0,0,0,0,0,-0.08881052631578948,0.909085854766926,3,9,0,0,0,0,0,0
415985063,1,1,1,3263,0,0,0,0,0,0,0.06221268771069568,0.061971874999999996,1.61611566554375,9,1,0,0,0,0,0,0
415985487,1,24,24,8051,0,0,0,0,0,0,0.018136645962732918,-0.23882,0.510046349388695,1,14,0,0,0,0,0,0
415985637,1,9,9,926,0,0,0,0,0,0,0,-0.05096296296296297,0.552010011987856,4,6,0,0,0,0,0,0
415985971,1,27,27,1483,0,0,0,0,0,0,0.006756756756756757,-0.06922151898734177,0.567612814331659,3,6,0,0,0,0,0,0
415986445,1,12,12,18664,0,0,0,0,0,0,5.446029844243546e-5,0.005937837837837841,0.75579151447224,5,1,0,0,0,0,0,0
415986649,1,1,1,7157,0,0,0,0,0,0,0.011736761212798659,0.2497,0.552010011987856,10,0,0,0,0,0,0,0
415987699,1,32,33,1706,1,0,1,0,1,1,0,-0.05000344827586207,1.0823604146344,4,16,1,0,1,0,1,1
415988154,1,3,3,1020,0,0,0,0,0,0,0.03823529411764706,0.023802941176470586,0.330368839767455,6,2,0,0,0,0,0,0
415988156,1,78,78,11029,0,0,0,0,0,0,0.043146516486511036,0.062292480719794346,0.33470059118549,9,59,0,0,0,0,0,0
415988160,1,66,66,2204,0,0,0,0,0,0,0.05127041742286751,0.02598109243697479,0.420582553074952,6,66,0,0,0,0,0,0
415988164,1,2,2,5974,0,0,0,0,0,0,0.025945764981586877,0.01255,0.815488853760153,5,0,0,0,0,0,0,0
415988167,0,0,0,19,0,0,0,0,0,0,0.21052631578947367,-0.2177,0.308150010677831,1,NA,NA,NA,NA,NA,NA,NA
415988168,1,310,310,25206,0,0,0,0,0,0,0.1498452749345394,-0.10245835189309577,0.33470059118549,3,198,0,0,0,0,0,0
415988169,1,5,5,6402,0,0,0,0,0,0,7.810059356451108e-4,-0.21313636363636362,0.420582553074952,2,0,0,0,0,0,0,0
415988171,1,10,10,690,0,0,0,0,0,0,0.04492753623188406,0.027095238095238092,0.489852753451177,6,4,0,0,0,0,0,0
415988172,1,8,8,4943,0,0,0,0,0,0,0.011531458628363342,0.038768484848484844,0.420582553074952,8,8,0,0,0,0,0,0
415988173,1,34,34,5207,0,0,0,0,0,0,0.04071442289226042,-0.12010425531914894,1.05761510300131,2,18,0,0,0,0,0,0
415988180,1,178,178,11419,0,0,0,0,0,0,0.033453016901655135,-0.06241261261261262,0.538710564995203,3,101,0,0,0,0,0,0
415988185,1,66,66,10753,0,0,0,0,0,0,0.032177066865060916,-0.034208396946564884,0.601098277882758,4,28,0,0,0,0,0,0
415988186,1,3,3,145,0,0,0,0,0,0,0,0.09459999999999999,0.685994484775436,9,3,0,0,0,0,0,0
415988188,0,0,0,114,0,0,0,0,0,0,0,0.0362,0.813747338847471,7,0,0,0,0,0,0,0
415988191,1,566,566,15176,0,0,0,0,0,0,0.045137058513442276,-0.1459739779594739,0.569422178920138,2,296,0,0,0,0,0,0
415988195,1,318,318,20978,0,0,0,0,0,0,0.024978548956049194,-0.0761889880952381,0.522540179336023,3,272,0,0,0,0,0,0
415988197,1,11,11,9130,0,0,0,0,0,0,0.23055859802847756,0.036814732142857146,0.765239992182193,7,10,0,0,0,0,0,0
415988199,0,0,0,2445,0,0,0,0,0,0,0.0032719836400817996,0.04073333333333334,1.06936868100917,8,0,0,0,0,0,0,0
415988202,0,0,0,29,0,0,0,0,0,0,0,NaN,1.05761510300131,NA,0,0,0,0,0,0,0
415988203,1,4,4,3372,0,0,0,0,0,0,0,0.009396652719665272,0.593676470687514,5,4,0,0,0,0,0,0
415988204,1,29,29,591,0,0,0,0,0,0,0.08798646362098139,-0.3855621621621622,0.469586227659847,1,29,0,0,0,0,0,0
415988206,1,1,1,13156,0,0,0,0,0,0,0.03169656430525996,0.040413333333333336,0.369230288617313,8,0,0,0,0,0,0,0
415988207,0,0,0,10,0,0,0,0,0,0,0,NaN,4.86537856344666,NA,NA,NA,NA,NA,NA,NA,NA
415988210,1,1515,1515,34100,0,0,0,0,0,0,0.030938416422287392,-0.0883663440059568,1.88663020190449,3,672,0,0,0,0,0,0
415988213,0,0,0,338,0,0,0,0,0,0,0,NaN,7.08002159916102,NA,0,0,0,0,0,0,0
415988215,1,78,78,29851,0,0,0,0,0,0,0.2010255722760331,0.01537726618705036,1.17612824208515,5,29,0,0,0,0,0,0
415988216,1,86,86,6410,0,0,0,0,0,0,0.0014182161991805862,0.05572547993019197,1.02090350718899,8,8,0,0,0,0,0,0
415988225,1,18,18,6659,0,0,0,0,0,0,0.0031541003304295582,0.7298894736842105,0.552718315834837,10,10,0,0,0,0,0,0
415988227,0,0,0,912,0,0,0,0,0,0,0.04057017543859649,0.0362,0.862561522886259,7,0,0,0,0,0,0,0
415988230,1,1449,1449,32093,0,0,0,0,0,0,0.0452435110460225,-0.18468557180851064,0.763586719983122,2,327,0,0,0,0,0,0
415988231,1,454,454,13001,0,0,0,0,0,0,0.02092146757941697,-0.04345138339920949,0.665230058815727,4,168,0,0,0,0,0,0
415988237,1,365,365,7512,0,0,0,0,0,0,0.08612886048988286,-0.3350779411764706,0.349070504274795,1,205,0,0,0,0,0,0
415988241,1,1,1,12,0,0,0,0,0,0,0,0.105,0.629359910584031,9,1,0,0,0,0,0,0
415988245,1,27,29,6499,1,0,2,0,1,2,0.02661947991998769,0.17156714285714286,1.02274128996431,10,24,1,0,1,0,1,1
415988247,1,501,501,3608,0,0,0,0,0,0,0.2385448486531519,-0.21464437400950873,0.555390402679295,1,266,0,0,0,0,0,0
415988864,1,369,369,20718,0,0,0,0,0,0,0.02924992759918911,-0.11250386138613862,0.494544771514758,2,198,0,0,0,0,0,0
415989006,1,20,20,1406,0,0,0,0,0,0,0.03556187766714083,-0.06832173913043478,0.392296435439197,3,20,0,0,0,0,0,0
415989038,1,8,8,1061,0,0,0,0,0,0,0.002849002849002849,0.030179710144927537,1.23564265373862,6,8,0,0,0,0,0,0
415989064,1,90,90,9562,0,0,0,0,0,0,0.05710102489019034,-0.05383313253012049,1.16773935103842,3,54,0,0,0,0,0,0
415989264,1,74,94,8342,1,0,20,0,1,20,0.028773528353914397,0.0019026415094339614,0.773057551814558,5,75,1,0,13,0,1,13
415989339,1,153,153,16065,0,0,0,0,0,0,0.1593724708958476,-0.20712741116751268,0.330368839767455,2,62,0,0,0,0,0,0
415990214,1,60,60,50864,0,0,0,0,0,0,0.022119978764820386,-0.028376258992805756,0.396591407118776,4,24,0,0,0,0,0,0
415990224,1,31,31,124,0,0,0,0,0,0,0,-0.26321875,0.436260804471458,1,6,0,0,0,0,0,0
415990259,1,605,605,4917,0,0,0,0,0,0,0.012219959266802444,-0.23904593639575972,4.11475528453208,1,324,0,0,0,0,0,0
415991254,1,158,159,6242,0,1,0,1,1,1,0.05783402755527075,-0.22483380952380952,0.516422660144984,1,72,0,1,0,1,1,1
415991480,1,15,15,2500,0,0,0,0,0,0,0.0468,0.107945,0.99612033324132,9,15,0,0,0,0,0,0
415991611,1,2,2,223,0,0,0,0,0,0,0.02242152466367713,-0.03486666666666667,1.29880165950788,4,1,0,0,0,0,0,0
415991632,1,32,32,9903,0,0,0,0,0,0,0.025547813793799858,0.03773900709219859,1.01385872190257,7,17,0,0,0,0,0,0
415991705,0,0,0,9,0,0,0,0,0,0,0,NaN,0.622995496162799,NA,0,0,0,0,0,0,0
415991736,1,1,1,73,0,0,0,0,0,0,0,-0.6,0.77333085099993,1,1,0,0,0,0,0,0
415991746,1,114,115,9530,1,0,1,0,1,1,0.041343126967471146,0.2302342213114754,1.51769316478057,10,61,0,0,0,0,0,0
415991997,1,3,3,10277,0,0,0,0,0,0,0.03851404056162246,0.040868421052631575,1.09575812821402,8,1,0,0,0,0,0,0
415992130,1,12,12,30123,0,0,0,0,0,0,0.0840031887331429,0.018168372093023258,6.15957217230425,6,7,0,0,0,0,0,0
415992185,1,3,3,1846,0,0,0,0,0,0,0.010869565217391304,0.03942658227848102,0.921541755104128,8,3,0,0,0,0,0,0
415992339,1,1,1,1194,0,0,0,0,0,0,0.0041876046901172526,0.033232727272727275,0.575833805119047,7,1,0,0,0,0,0,0
415992669,1,92,92,6162,0,0,0,0,0,0,0.1539210910862153,0.04163636363636364,1.09575812821402,8,38,0,0,0,0,0,0
415992925,1,81,81,3279,0,0,0,0,0,0,0.02531259530344617,-0.013868452380952386,0.522540179336023,4,46,0,0,0,0,0,0
415992959,1,791,791,6644,0,0,0,0,0,0,0.21909351001355218,-0.28118553571428573,0.727246129269033,1,391,0,0,0,0,0,0
415993028,1,11,11,922,0,0,0,0,0,0,0.03796095444685466,0.03532333333333334,0.82584513181895,7,11,0,0,0,0,0,0
415993486,0,0,0,1035,0,0,0,0,0,0,0.020289855072463767,0.0634,0.593676470687514,9,0,0,0,0,0,0,0
415993849,1,221,221,10386,0,0,0,0,0,0,0.04274985557481225,0.23438154657293497,1.56567331177888,10,133,0,0,0,0,0,0
415993861,0,0,0,266,0,0,0,0,0,0,0.10902255639097744,0.0634,0.597220497039264,9,0,0,0,0,0,0,0
415994142,0,0,0,1057,0,0,0,0,0,0,0.001892147587511826,0.0362,2.95177220293963,7,0,0,0,0,0,0,0
415994346,1,7,7,1171,0,0,0,0,0,0,0,0.0133,0.623616688009408,5,3,0,0,0,0,0,0
415994481,1,11,11,3097,0,0,0,0,0,0,0.004201680672268907,0.22375625,2.01095538003012,10,9,0,0,0,0,0,0
415994660,1,5,6,313,1,0,1,0,1,1,0.012779552715654952,0.662,0.522540179336023,10,6,1,0,1,0,1,1
415995119,1,8,8,700,0,0,0,0,0,0,0,0.04388032786885246,0.852395042969898,8,3,0,0,0,0,0,0
415995120,1,35,35,13244,0,0,0,0,0,0,0.02544548474781033,-0.08056228070175439,1.51769316478057,3,20,0,0,0,0,0,0
415995122,1,221,221,3659,0,0,0,0,0,0,0.045094288056846135,0.30429045454545456,0.653059471407918,10,35,0,0,0,0,0,0
415995128,1,1088,1088,7009,0,0,0,0,0,0,0.009002572163475279,-0.46448499170812607,0.396591407118776,1,330,0,0,0,0,0,0
415995131,1,128,129,33159,1,0,1,0,1,1,0.06242649054555324,-0.022211210762331842,1.05761510300131,4,92,1,0,1,0,1,1
415995137,1,4,4,1325,0,0,0,0,0,0,0.052075471698113204,-0.006048333333333331,0.894899082047052,5,2,0,0,0,0,0,0
415995138,1,9,9,1726,0,0,0,0,0,0,0.04171494785631518,0.04963870967741936,0.494544771514758,8,2,0,0,0,0,0,0
415995139,1,1,1,1368,0,0,0,0,0,0,0,-0.146625,0.449727270765796,2,1,0,0,0,0,0,0
415995143,1,280,280,4732,0,0,0,0,0,0,0.18711591438864167,0.538837573964497,0.763512550087712,10,105,0,0,0,0,0,0
415995150,1,16,16,2768,0,0,0,0,0,0,0,-0.23189375,0.469586227659847,1,6,0,0,0,0,0,0
415995153,1,1,1,126,0,0,0,0,0,0,0.031746031746031744,0.0411,0.653059471407918,8,1,0,0,0,0,0,0
415995154,1,7,7,503,0,0,0,0,0,0,0.0019880715705765406,-0.04112307692307693,0.510046349388695,4,5,0,0,0,0,0,0
415995155,0,0,0,278,0,0,0,0,0,0,0.046762589928057555,0.0634,0.82675064796788,9,0,0,0,0,0,0,0
415995158,1,359,359,17889,0,0,0,0,0,0,0.06355861143719604,-0.058386072423398334,0.469586227659847,3,138,0,0,0,0,0,0
415995159,1,59,67,38372,1,0,8,0,1,8,0.23793391014281248,0.08467206068268016,0.763512550087712,9,52,1,0,8,0,1,8
415995160,1,14,14,1126,0,0,0,0,0,0,0.011555555555555555,-0.084,1.56567331177888,3,14,0,0,0,0,0,0
415995162,0,0,0,20,0,0,0,0,0,0,0,NaN,0.75579151447224,NA,0,0,0,0,0,0,0
415995168,1,6,6,4139,0,0,0,0,0,0,0.05436095675283885,-0.0309452380952381,0.516422660144984,4,3,0,0,0,0,0,0
415995173,1,160,160,5908,0,0,0,0,0,0,0.05399458361543669,-0.28095067114093963,1.29990923110562,1,77,0,0,0,0,0,0
415995182,1,77,77,5424,0,0,0,0,0,0,0.007009776793949456,0.04282047244094488,0.434161872349554,8,53,0,0,0,0,0,0
415995184,0,0,0,40,0,0,0,0,0,0,0.025,0.0362,0.653059471407918,7,0,0,0,0,0,0,0
415995187,0,0,0,23164,0,0,0,0,0,0,0.04230702814712485,0.03837884615384615,0.831390212187858,8,0,0,0,0,0,0,0
415995188,0,0,0,2,0,0,0,0,0,0,0,NaN,1.51160176475465,NA,0,0,0,0,0,0,0
415995192,1,25,25,5784,0,0,0,0,0,0,0.002249524139124416,0.05026003505696757,0.734675550157968,8,10,0,0,0,0,0,0
415995193,1,5,5,18913,0,0,0,0,0,0,0.08967376936498704,0.06412972222222223,0.364135780812254,9,3,0,0,0,0,0,0
415995197,1,5,5,1034,0,0,0,0,0,0,0,-0.013246666666666667,0.444391075121961,4,3,0,0,0,0,0,0
415995198,1,11,11,1123,0,0,0,0,0,0,0,-0.42413125,0.469586227659847,1,11,0,0,0,0,0,0
415995201,1,9,10,375,1,0,1,0,1,1,0.0026666666666666666,0.3521416666666667,0.522540179336023,10,10,1,0,2,0,1,2
415995202,1,26,26,7994,0,0,0,0,0,0,0.0754315736802602,-0.02507311827956989,0.657613048067238,4,18,0,0,0,0,0,0
415995205,1,32,32,484,0,0,0,0,0,0,0.008281573498964804,-0.060306329113924056,0.510046349388695,3,19,0,0,0,0,0,0
415995801,0,0,0,533,0,0,0,0,0,0,0.0975609756097561,0.0634,0.765239992182193,9,0,0,0,0,0,0,0
415996203,1,4,4,5989,0,0,0,0,0,0,0.04114400401404917,0.025478947368421052,1.1452259474154,6,0,0,0,0,0,0,0
415996326,1,69,69,14566,0,0,0,0,0,0,0.13401070987230537,0.010597142857142855,0.831390212187858,5,28,0,0,0,0,0,0
415996454,1,1,1,292,0,0,0,0,0,0,0,0.2497,0.735977393169783,10,0,0,0,0,0,0,0
415998073,1,1308,1308,6872,0,0,0,0,0,0,0.01601630751310425,0.18692641114982578,0.808559034049048,10,142,0,0,0,0,0,0
415998280,0,0,0,1202,0,0,0,0,0,0,0,-0.01458,2.91133881933314,4,0,0,0,0,0,0,0
415998290,1,214,214,65945,0,0,0,0,0,0,1.668132601376968e-4,-0.5629308755760368,2.95177220293963,1,132,0,0,0,0,0,0
415998341,1,4,4,56,0,0,0,0,0,0,0,-0.18696666666666667,0.852395042969898,2,1,0,0,0,0,0,0
415998350,0,0,0,871,0,0,0,0,0,0,0.04477611940298507,0.031860869565217394,1.64341600984072,7,0,0,0,0,0,0,0
415998363,1,38,38,7597,0,0,0,0,0,0,0.26793943383805136,-0.10644510638297873,0.970945489719241,2,19,0,0,0,0,0,0
415998372,1,3,3,9332,0,0,0,0,0,0,0.014037719674239177,0.058813030303030304,1.27639265159824,9,2,0,0,0,0,0,0
415998633,0,0,0,31550,0,0,0,0,0,0,0.08618066561014263,0.04136204379562044,2.42572724536063,8,0,0,0,0,0,0,0
415998740,1,314,319,7352,1,0,5,0,1,5,0.03917301414581066,0.5009731277533039,0.678668815164604,10,253,1,0,5,0,1,5
415999410,1,725,725,25629,0,0,0,0,0,0,0.03460923172968122,-0.00727383512544803,0.826329945174466,5,559,0,0,0,0,0,0
415999521,1,27,27,13501,0,0,0,0,0,0,0.056,0.051575409836065574,1.59045750937027,8,2,0,0,0,0,0,0
415999756,0,0,0,1,0,0,0,0,0,0,0,NaN,1.22074390895801,NA,NA,NA,NA,NA,NA,NA,NA
416000273,1,81,81,5841,0,0,0,0,0,0,0.05086487412228121,0.053195636998254796,1.28813470064784,8,47,0,0,0,0,0,0
416000401,0,0,0,937,0,0,0,0,0,0,0.03628601921024546,0.0362,1.43506358679383,7,0,0,0,0,0,0,0
416000566,1,2,2,24598,0,0,0,0,0,0,0.13118952760387023,0.057147715736040605,1.83190211894832,9,0,0,0,0,0,0,0
416000660,0,0,0,173,0,0,0,0,0,0,0,NaN,1.74425916592323,NA,0,0,0,0,0,0,0
416000753,0,0,0,834,0,0,0,0,0,0,0.016786570743405275,0.035278906250000006,0.85201789172741,7,0,0,0,0,0,0,0
416001350,1,25,25,1189,0,0,0,0,0,0,0.044575273338940284,-0.08543928571428572,0.469586227659847,3,25,0,0,0,0,0,0
416001352,1,529,529,13207,0,0,0,0,0,0,0.021049443476944044,0.3214831238779174,0.85078523482023,10,302,0,0,0,0,0,0
416001450,0,0,0,2857,0,0,0,0,0,0,0.05740287014350717,0.05562857142857143,1.04591071478312,8,0,0,0,0,0,0,0
416001727,1,37,37,4450,0,0,0,0,0,0,0.028314606741573035,-0.03401964285714286,0.427497044462522,4,37,0,0,0,0,0,0
416002099,1,2,2,2057,0,0,0,0,0,0,0.05444822557122023,-0.05722,0.619390668967954,3,0,0,0,0,0,0,0
416002100,1,54,54,782,0,0,0,0,0,0,0,-0.20837407407407407,0.511200325880593,2,25,0,0,0,0,0,0
416002101,1,15,15,64318,0,0,0,0,0,0,0.013355514785907522,0.06194109742441209,0.494544771514758,9,14,0,0,0,0,0,0
416002102,1,80,80,53047,0,0,0,0,0,0,0.012837672252907798,0.03855840517241379,0.401549368406205,8,28,0,0,0,0,0,0
416002103,1,139,139,6043,0,0,0,0,0,0,0.014396822770147278,-0.14264848484848486,0.522540179336023,2,62,0,0,0,0,0,0
416002104,1,124,124,3166,0,0,0,0,0,0,0.018003790271636132,-0.060689673913043474,0.434161872349554,3,117,0,0,0,0,0,0
416002106,1,12,12,2989,0,0,0,0,0,0,0.06457009033121446,-0.0157875,1.53684978115427,4,5,0,0,0,0,0,0
416002107,1,56,56,4345,0,0,0,0,0,0,0.04502424382359732,-0.04226904761904762,0.773258643811547,4,6,0,0,0,0,0,0
416002108,1,21,21,1846,0,0,0,0,0,0,0.12784398699891658,-0.007319565217391307,0.469586227659847,5,14,0,0,0,0,0,0
416002109,1,4,4,1780,0,0,0,0,0,0,0.05898876404494382,0.03900909090909091,0.593676470687514,8,0,0,0,0,0,0,0
416002111,1,6,6,386,0,0,0,0,0,0,0.007772020725388601,-0.3862333333333334,0.349070504274795,1,4,0,0,0,0,0,0
416002112,1,213,213,115705,0,0,0,0,0,0,0.03542629964132924,0.011424999999999998,0.826329945174466,5,102,0,0,0,0,0,0
