caseid,totalnewsbinary,totalnewscount,totalnewsfncount2016def,totalvisits,totalProTrumpFNbinary_ag80,totalProClintonFNbinary_ag80,totalProTrumpFNcount_ag80,totalProClintonFNcount_ag80,totalFakeNewsbinary,totalFakeNewscount,mfb,diet_mean,count,weight,decile,totalnewsfncount2018def,totalProRepFNbinary,totalProDemFNbinary,totalProRepFNcount,totalProDemFNcount,totalfakebinary18,totalfakecount18
394951678,1,324,325,37261,1,0,1,0,1,1,0.005528568744800193,0.5701267543859649,37261,0.653704456957282,10,325,1,0,1,0,1,1
394951681,1,321,321,4286,0,0,0,0,0,0,0.0072328511432571164,-0.21815157068062827,4286,1.53798969439275,1,321,0,0,0,0,0,0
394951683,0,0,0,8791,0,0,0,0,0,0,0.035604595609145716,0.04114545454545455,8791,1.75373604654617,8,0,0,0,0,0,0,0
394951685,1,346,346,23754,0,0,0,0,0,0,0.04643428475204176,0.023389845094664366,23754,0.653704456957282,6,347,1,0,1,0,1,1
394951686,1,370,393,9087,1,0,23,0,1,23,0.07395179927368768,0.4192533333333333,9087,0.368062392283773,10,393,1,0,23,0,1,23
394951688,1,171,413,22600,1,0,242,0,1,242,0.003672566371681416,0.251698927613941,22600,0.375122719819658,10,413,1,0,242,0,1,242
394951689,1,226,226,10813,0,0,0,0,0,0,0.3284934800702858,0.7413873949579832,10813,0.386353330581485,10,226,0,0,0,0,0,0
394951690,1,43,43,709,0,0,0,0,0,0,0.029619181946403384,-0.044693333333333335,709,1.29947715553678,4,43,0,0,0,0,0,0
394951691,0,0,0,968,0,0,0,0,0,0,0,NaN,968,0.180439525164976,NA,0,0,0,0,0,0,0
394951692,1,2075,2075,8221,0,0,0,0,0,0,0.16384868020922028,-0.4865826173428799,8221,2.63641859292518,1,2076,1,0,1,0,1,1
394951693,1,712,814,4986,1,0,102,0,1,102,0.015443241075010028,0.3827047285464098,4986,2.06581376032122,10,815,1,0,103,0,1,103
394951694,1,33,33,10913,0,0,0,0,0,0,0.22129570237331622,0.05330529801324503,10913,0.884194921730423,9,33,0,0,0,0,0,0
394951695,1,95,95,14873,0,0,0,0,0,0,4.7065151617024136e-4,0.021283388704318937,14873,0.344068026380196,6,95,0,0,0,0,0,0
394951696,1,137,163,29872,1,0,26,0,1,26,3.3476164970540974e-5,0.275650303030303,29872,0.884194921730423,10,229,1,0,92,0,1,92
394951697,1,42,42,6872,0,0,0,0,0,0,0.16559953434225844,-0.010377573529411764,6872,0.652116184791949,5,42,0,0,0,0,0,0
394951698,1,9,9,5928,0,0,0,0,0,0,0.11487854251012146,-0.014651162790697673,5928,0.325900634257302,5,9,0,0,0,0,0,0
394951701,1,26,26,912,0,0,0,0,0,0,0,-0.20534210526315788,912,0.623170687579443,1,26,0,0,0,0,0,0
394951702,1,1316,1316,10503,0,0,0,0,0,0,0,-0.04443738812042311,10503,0.526429626979151,4,1316,0,0,0,0,0,0
394951703,0,0,0,238,0,0,0,0,0,0,0,NaN,238,0.375122719819658,NA,0,0,0,0,0,0,0
394951706,1,1083,1087,3981,1,0,4,0,1,4,0.005777442853554383,-0.1826549036777583,3981,0.243591318263317,1,1087,1,0,4,0,1,4
394951707,1,460,460,14462,0,0,0,0,0,0,4.1488037615820773e-4,0.020376377952755903,14462,1.00132967017271,6,460,0,0,0,0,0,0
394951708,1,10,10,3925,0,0,0,0,0,0,0.43515923566878983,-0.26460555555555554,3925,0.523934322760354,1,10,0,0,0,0,0,0
394951710,1,2886,2913,38138,1,0,27,0,1,27,0.3895327494886989,-0.008275980289368852,38138,0.667086778443481,5,2933,1,0,47,0,1,47
394951711,1,141,142,14234,1,0,1,0,1,1,0.018828157931712802,-0.08289842829076621,14234,2.49126842933454,3,142,1,0,1,0,1,1
394951712,1,40,40,10535,0,0,0,0,0,0,0.00854295206454675,-0.040955072463768116,10535,0.33059338323815,4,40,0,0,0,0,0,0
394951715,1,13,13,7056,0,0,0,0,0,0,0.19231859410430838,0.03356012024048097,7056,1.40868825381763,7,13,0,0,0,0,0,0
394951717,1,234,234,1194,0,0,0,0,0,0,0.0041876046901172526,0.4436742424242424,1194,0.375122719819658,10,234,0,0,0,0,0,0
394951718,1,259,259,5501,0,0,0,0,0,0,0.01854208325758953,0.1498941089837997,5501,0.417336705756512,10,259,0,0,0,0,0,0
394951719,1,38,38,1454,0,0,0,0,0,0,0,-0.884428947368421,1454,0.441491853456719,NA,38,0,0,0,0,0,0
394951723,0,0,0,418,0,0,0,0,0,0,0,0.0634,418,5.58275679784426,9,0,0,0,0,0,0,0
394951724,1,14,14,5663,0,0,0,0,0,0,0.2096062157866855,0.006747191011235957,5663,0.584439303276601,5,14,0,0,0,0,0,0
394951727,1,439,439,39463,0,0,0,0,0,0,0.004231812077135545,-0.014907465277777776,39463,1.50847010763546,5,439,0,0,0,0,0,0
394951733,1,9,9,8800,0,0,0,0,0,0,0.0023863636363636366,0.057650156739811914,8800,0.883077975201553,9,9,0,0,0,0,0,0
394951734,0,0,0,99,0,0,0,0,0,0,0,NaN,99,0.325900634257302,NA,0,0,0,0,0,0,0
394951735,1,224,224,9163,0,0,0,0,0,0,0.03132161955691368,0.06583262287951283,9163,3.31982372455296,10,224,0,0,0,0,0,0
394951737,1,1,1,640,0,0,0,0,0,0,0,-0.2145,640,0.455433711535195,1,1,0,0,0,0,0,0
394951738,1,185,185,5203,0,0,0,0,0,0,0.2089179319623294,0.01239383259911894,5203,1.54395551689196,6,185,0,0,0,0,0,0
394951739,1,1844,1848,12910,1,0,4,0,1,4,0.024089852827265685,-0.4693870845603702,12910,0.243591318263317,1,1848,1,0,4,0,1,4
394951742,0,0,0,229,0,0,0,0,0,0,0,NaN,229,0.654531284196335,NA,0,0,0,0,0,0,0
394951743,1,10,12,5159,1,0,2,0,1,2,0.01744524132583834,0.06617511150758251,5159,0.884194921730423,10,12,1,0,2,0,1,2
394951744,1,1298,1298,25208,0,0,0,0,0,0,0.16066328149793715,-0.08097370398196845,25208,0.236866232008178,3,1298,0,0,0,0,0,0
394951745,1,7,7,10425,0,0,0,0,0,0,0.009592326139088728,0.053702205882352944,10425,0.468476168443526,9,7,0,0,0,0,0,0
394951747,1,579,581,11112,1,0,2,0,1,2,0.005759539236861051,0.5196962917181706,11112,0.386353330581485,10,596,1,0,17,0,1,17
394951751,1,908,908,10643,0,0,0,0,0,0,0.07366344075918443,-0.21833941532258064,10643,0.831635412805482,1,908,0,0,0,0,0,0
394951752,1,57,57,1968,0,0,0,0,0,0,0.25203252032520324,0.014275294117647058,1968,0.883077975201553,6,57,0,0,0,0,0,0
394951753,1,158,158,9001,0,0,0,0,0,0,0.0017775802688590155,0.021584848484848478,9001,0.666244090656744,6,158,0,0,0,0,0,0
394951755,0,0,0,5356,0,0,0,0,0,0,0.3713592233009709,-0.1818409090909091,5356,2.63498533987775,1,0,0,0,0,0,0,0
394951756,1,1,1,2087,0,0,0,0,0,0,0.1159559175850503,0.03276688311688312,2087,0.327778980725371,7,1,0,0,0,0,0,0
394951758,1,463,463,8457,0,0,0,0,0,0,0.01336171219108431,0.1044459203036053,8457,0.368062392283773,10,463,0,0,0,0,0,0
394951760,0,0,0,3159,0,0,0,0,0,0,0,0.052744329896907215,3159,0.368515497777151,9,0,0,0,0,0,0,0
394951761,1,71,72,20124,1,0,1,0,1,1,0.003975352812562115,-0.07915077720207254,20124,0.386353330581485,3,72,1,0,1,0,1,1
394951762,1,100,100,3488,0,0,0,0,0,0,0.0389908256880734,0.056199034593724856,3488,0.460723586964929,9,100,0,0,0,0,0,0
394951763,1,55,55,5418,0,0,0,0,0,0,0.5564784053156147,-0.05308446601941748,5418,0.77230468600563,4,55,0,0,0,0,0,0
394951764,1,63,63,7690,0,0,0,0,0,0,7.802340702210664e-4,-0.06764722222222222,7690,0.468476168443526,3,63,0,0,0,0,0,0
394951766,1,21,21,1942,0,0,0,0,0,0,0.3238928939237899,-0.15974583333333334,1942,0.468476168443526,2,21,0,0,0,0,0,0
394951769,1,2661,2661,24822,0,0,0,0,0,0,0.05990653452582387,0.01666185425932261,24822,0.492430386873954,6,2661,0,0,0,0,0,0
394951773,1,1,1,1199,0,0,0,0,0,0,0,0.02691481481481482,1199,0.41330890632075,7,1,0,0,0,0,0,0
394951774,1,6,6,3449,0,0,0,0,0,0,0.07509423021165555,-0.045441666666666665,3449,0.884194921730423,4,6,0,0,0,0,0,0
394951778,1,66,69,7496,1,0,3,0,1,3,0.1727588046958378,0.08896842105263157,7496,2.63498533987775,10,69,1,0,3,0,1,3
394951780,1,387,396,13686,1,0,9,0,1,9,0.22957767061230455,0.22196967370441456,13686,0.375122719819658,10,397,1,0,10,0,1,10
394951781,1,861,861,19206,0,0,0,0,0,0,0.028428616057482037,0.19982052785923754,19206,0.688152691932638,10,865,1,0,4,0,1,4
394951782,1,105,112,4573,1,0,7,0,1,7,4.3734966105401265e-4,0.8041431192660551,4573,0.386353330581485,10,112,1,0,7,0,1,7
394951783,0,0,0,402,0,0,0,0,0,0,0,NaN,402,1.40868825381763,NA,0,0,0,0,0,0,0
394951786,1,16,16,1530,0,0,0,0,0,0,0.00784313725490196,-0.005246715328467151,1530,0.585178521634958,5,16,0,0,0,0,0,0
394951787,1,1,1,1294,0,0,0,0,0,0,0.08191653786707882,-0.1986,1294,0.820545072536229,1,1,0,0,0,0,0,0
394951788,1,1526,1526,25159,0,0,0,0,0,0,0.01355379784570134,0.017520626631853786,25159,3.76426477125392,6,1526,0,0,0,0,0,0
394951789,1,20,20,1568,0,0,0,0,0,0,0,-0.17759032258064517,1568,0.344068026380196,2,20,0,0,0,0,0,0
394951790,1,106,106,19241,0,0,0,0,0,0,0.03690036900369004,-0.1773840590405904,19241,0.392198643781489,2,106,0,0,0,0,0,0
394951791,1,1577,1577,30509,0,0,0,0,0,0,0.0010816480382837852,-0.5727369987849332,30509,0.255696640256599,1,1577,0,0,0,0,0,0
394951792,1,218,218,1632,0,0,0,0,0,0,0.06372549019607843,0.726004366812227,1632,0.77230468600563,10,218,0,0,0,0,0,0
394951795,1,101,101,4665,0,0,0,0,0,0,0.007502679528403001,0.33733459915611813,4665,0.460723586964929,10,101,0,0,0,0,0,0
394951796,1,2760,2764,17430,1,0,4,0,1,4,5.7372346528973036e-05,0.4853201145552561,17430,0.375122719819658,10,2764,1,0,4,0,1,4
394951797,1,89,89,21614,0,0,0,0,0,0,5.089293976126585e-4,0.023446026490066225,21614,0.604435249173588,6,89,0,0,0,0,0,0
394951798,1,701,701,3935,0,0,0,0,0,0,0.1036848792884371,0.8503898071625344,3935,0.368062392283773,NA,701,0,0,0,0,0,0
394951799,1,108,108,5357,0,0,0,0,0,0,0.018293821168564494,0.16009848484848485,5357,0.375122719819658,10,112,1,0,4,0,1,4
394951800,1,1,1,1322,0,0,0,0,0,0,0.0015128593040847202,0.03333809523809524,1322,0.319766734334857,7,1,0,0,0,0,0,0
394951804,1,80,80,6376,0,0,0,0,0,0,0.0705771643663739,-0.1813848888888889,6376,0.856533327870344,1,80,0,0,0,0,0,0
394951806,1,12,12,5954,0,0,0,0,0,0,1.6795431642593214e-4,-0.08993571428571429,5954,0.533748160148487,2,12,0,0,0,0,0,0
394951808,1,141,141,46614,0,0,0,0,0,0,0.005470459518599562,-0.014447709320695102,46614,0.859180224673894,5,141,0,0,0,0,0,0
394951812,1,6,6,1470,0,0,0,0,0,0,0.5578231292517006,-9.421052631578983e-4,1470,1.63784223089225,5,6,0,0,0,0,0,0
394951813,1,1,1,1581,0,0,0,0,0,0,0.03289057558507274,0.4951,1581,0.687283392933406,10,2,1,0,1,0,1,1
394951816,1,122,123,5634,1,0,1,0,1,1,0.09992900248491303,0.13475454545454546,5634,0.707859625353596,10,123,1,0,1,0,1,1
394951817,1,101,101,5623,0,0,0,0,0,0,0.008002845456162191,-0.2243357142857143,5623,0.236866232008178,1,101,0,0,0,0,0,0
394951822,1,3,3,18286,0,0,0,0,0,0,0.0012577928469867659,0.016075000000000002,18286,1.43277676253253,6,3,0,0,0,0,0,0
394951823,1,8,8,2397,0,0,0,0,0,0,0.02920317062995411,0.02984923076923077,2397,0.255696640256599,7,8,0,0,0,0,0,0
394951824,1,741,741,17915,0,0,0,0,0,0,0.0977393245883338,-0.19546380090497736,17915,0.319766734334857,1,742,1,0,1,0,1,1
394951825,1,342,342,26294,0,0,0,0,0,0,3.0425192059024874e-4,0.015118831168831169,26294,0.884194921730423,6,342,0,0,0,0,0,0
394951826,1,4092,4092,11523,0,0,0,0,0,0,1.7356591165495098e-4,0.013751330350835873,11523,0.375122719819658,6,4092,0,0,0,0,0,0
394951828,1,271,271,23309,0,0,0,0,0,0,0.0707023038311382,0.06355313741064336,23309,0.401390395353539,10,271,0,0,0,0,0,0
394951829,1,71,72,25994,1,0,1,0,1,1,7.694083249980765e-5,0.018645421245421245,25994,0.485002317534291,6,72,1,0,1,0,1,1
394951830,1,80,80,5297,0,0,0,0,0,0,0,-0.1369688427299703,5297,0.248263989331844,2,80,0,0,0,0,0,0
394951833,1,6,6,2174,0,0,0,0,0,0,0.04001839926402944,-0.17445714285714287,2174,0.884194921730423,2,6,0,0,0,0,0,0
394951836,1,736,736,5931,0,0,0,0,0,0,0.17855336368234698,-0.3008715909090909,5931,0.526429626979151,1,736,0,0,0,0,0,0
394951837,1,60,61,10862,1,0,1,0,1,1,0.06094641870742037,0.006838747553816047,10862,0.795426328230431,5,62,1,0,2,0,1,2
394951838,1,109,128,3526,1,0,19,0,1,19,0.3902439024390244,0.18352370689655173,3526,0.368062392283773,10,125,1,0,16,0,1,16
394951839,1,4,4,327,0,0,0,0,0,0,0.027522935779816515,0.02163030303030303,327,1.25658385776377,6,4,0,0,0,0,0,0
394951840,1,5,5,5101,0,0,0,0,0,0,3.9207998431680063e-4,-0.003171428571428571,5101,0.698953934760312,5,5,0,0,0,0,0,0
394951844,1,160,160,4983,0,0,0,0,0,0,0.29881597431266305,0.05032705882352941,4983,3.31982372455296,9,160,0,0,0,0,0,0
394951845,1,92,92,12251,0,0,0,0,0,0,0.07076973308301363,-0.00789158415841584,12251,0.448024710964247,5,92,0,0,0,0,0,0
394951846,1,28,28,30694,0,0,0,0,0,0,0.022414804196259856,-0.013089041095890413,30694,0.368062392283773,5,28,0,0,0,0,0,0
394951847,1,160,160,45691,0,0,0,0,0,0,0.19577159615679235,-0.021544513137557963,45691,0.523934322760354,4,160,0,0,0,0,0,0
394951848,1,635,635,6963,0,0,0,0,0,0,0.023265833692373977,-0.3390695590327169,6963,0.255696640256599,1,635,0,0,0,0,0,0
394951850,1,687,687,19215,0,0,0,0,0,0,0.04038511579495186,-0.2396,19215,1.16065885681337,1,687,0,0,0,0,0,0
394951851,1,135,137,20832,1,1,1,1,1,2,0.4441724270353303,-0.14741711229946525,20832,0.454858391443745,2,136,0,1,0,1,1,1
394951853,1,31,32,3001,1,0,1,0,1,1,0.5714761746084639,-0.00199137931034483,3001,0.492430386873954,5,32,1,0,1,0,1,1
394951857,1,134,134,23879,0,0,0,0,0,0,0.18509987855437832,0.019911462450592887,23879,0.707859625353596,6,134,0,0,0,0,0,0
394951858,1,29,29,3261,0,0,0,0,0,0,0.3296534805274456,-0.006091078066914495,3261,1.39689927855109,5,29,0,0,0,0,0,0
394951860,1,200,200,14490,0,0,0,0,0,0,0.3697032436162871,-0.2144697064690795,14490,1.53798969439275,1,203,0,1,0,3,1,3
394951863,1,3378,3378,13266,0,0,0,0,0,0,0.052163425297753654,-0.08355818077803204,13266,0.319766734334857,3,3378,0,0,0,0,0,0
394951865,1,11,11,3416,0,0,0,0,0,0,0,0.09412,3416,0.349059723214072,10,11,0,0,0,0,0,0
394951866,1,1352,1533,8932,1,0,181,0,1,181,0.1886475593372145,0.7978737482117311,8932,0.687283392933406,10,1535,1,0,183,0,1,183
394951867,1,25,25,5734,0,0,0,0,0,0,0.08650156958493198,0.01397123287671233,5734,0.340490852549975,6,25,0,0,0,0,0,0
394951868,1,207,207,20033,0,0,0,0,0,0,0.004043328507961863,0.007544885799404172,20033,0.707859625353596,5,207,0,0,0,0,0,0
394951869,1,40,40,13344,0,0,0,0,0,0,0.021058153477218226,0.04009166666666667,13344,0.468476168443526,8,40,0,0,0,0,0,0
394951870,1,1,1,4373,0,0,0,0,0,0,0.17951063343242626,0.04852692307692308,4373,2.0329164427252,8,1,0,0,0,0,0,0
394951874,1,189,190,8264,0,1,0,1,1,1,0.08772991287512101,-0.08425593220338984,8264,1.64773810715194,3,190,0,1,0,1,1,1
394951879,1,104,105,3530,1,0,1,0,1,1,0.13456090651558072,0.03141083743842365,3530,0.386353330581485,7,104,0,0,0,0,0,0
394951880,1,20,20,15500,0,0,0,0,0,0,0.019419354838709678,-0.0542448275862069,15500,0.883077975201553,4,20,0,0,0,0,0,0
394951881,0,0,0,26405,0,0,0,0,0,0,0.02632077258095058,0.04726440677966102,26405,2.65301169242473,8,0,0,0,0,0,0,0
394951882,1,8,8,5196,0,0,0,0,0,0,0.07063125481139337,0.032784126984126985,5196,0.248263989331844,7,10,1,0,2,0,1,2
394951886,1,1461,1461,8765,0,0,0,0,0,0,0.14740444951511694,-0.07337264725795532,8765,0.884194921730423,3,1461,0,0,0,0,0,0
394951887,1,274,274,20364,0,0,0,0,0,0,0.008593596542918877,-0.10742152317880795,20364,0.375122719819658,2,275,1,0,1,0,1,1
394951888,1,115,115,10169,0,0,0,0,0,0,0.11830071786803029,0.03620231267345051,10169,1.29947715553678,8,115,0,0,0,0,0,0
394951890,1,1398,1398,17154,0,0,0,0,0,0,0.3079748163693599,0.10588246318607765,17154,0.687283392933406,10,1398,0,0,0,0,0,0
394951891,1,7,7,1446,0,0,0,0,0,0,0.005532503457814661,0.04443174603174603,1446,1.38384448945102,8,7,0,0,0,0,0,0
394951892,0,0,0,2757,0,0,0,0,0,0,0.45339136742836417,0.0634,2757,0.243591318263317,9,0,0,0,0,0,0,0
394951893,1,1105,1105,15974,0,0,0,0,0,0,0.2901590083886315,-0.019274263706388763,15974,1.74388790053418,4,1105,0,0,0,0,0,0
394951894,1,50,50,12233,0,0,0,0,0,0,0.3237145426305894,-0.039963513513513516,12233,0.468476168443526,4,50,0,0,0,0,0,0
394951896,1,26,26,2833,0,0,0,0,0,0,0.0028238616307800918,0.13753227272727273,2833,2.0329164427252,10,26,0,0,0,0,0,0
394951899,1,76,76,7509,0,0,0,0,0,0,0.20388866693301372,0.09279263157894736,7509,0.795426328230431,10,77,1,0,1,0,1,1
394951901,1,218,218,9779,0,0,0,0,0,0,1.0225994477962983e-4,-0.3805140271493213,9779,0.585178521634958,1,218,0,0,0,0,0,0
394951902,1,23,23,5719,0,0,0,0,0,0,0.051407588739290085,-0.047176923076923075,5719,1.29947715553678,4,23,0,0,0,0,0,0
394951904,1,727,731,5220,1,0,4,0,1,4,0.18524904214559387,-0.05298646341463415,5220,0.708754949859096,4,731,1,0,4,0,1,4
394951908,1,78,78,6603,0,0,0,0,0,0,0.03165227926699985,-0.19215602836879433,6603,0.884194921730423,1,78,0,0,0,0,0,0
394951911,1,164,164,6750,0,0,0,0,0,0,0.019407407407407408,0.04433735091023226,6750,1.204249468237,8,164,0,0,0,0,0,0
394951914,1,181,181,1401,0,0,0,0,0,0,0.04354032833690221,-0.08330740740740741,1401,0.492430386873954,3,181,0,0,0,0,0,0
394951916,1,59,59,8511,0,0,0,0,0,0,0.5007637175420044,-0.17880000000000001,8511,0.319766734334857,2,61,1,0,2,0,1,2
394951917,1,120,134,44124,1,0,14,0,1,14,0.018493336959477837,-0.12197625730994152,44124,7.11560901154199,2,139,1,0,19,0,1,19
394951920,1,283,317,5394,1,0,34,0,1,34,0,0.018750000000000003,5394,0.386353330581485,6,317,1,0,34,0,1,34
394951921,1,1837,1837,8006,0,0,0,0,0,0,0.0364726455158631,-0.0703578003875969,8006,0.707859625353596,3,1837,0,0,0,0,0,0
394951923,1,14,14,4829,0,0,0,0,0,0,0,-0.006748387096774192,4829,0.349059723214072,5,14,0,0,0,0,0,0
394951924,1,520,520,11308,0,0,0,0,0,0,0.05562433675274142,0.035841998149861234,11308,0.688152691932638,7,520,0,0,0,0,0,0
394951925,1,2,2,458,0,0,0,0,0,0,0.043668122270742356,0.09730476190476191,458,0.605938414069357,10,2,0,0,0,0,0,0
394951926,1,22,25,10180,1,0,3,0,1,3,0.04941060903732809,0.1353944055944056,10180,0.427058614391729,10,22,0,0,0,0,0,0
394951927,1,2,2,6604,0,0,0,0,0,0,6.056935190793458e-4,0.060588311688311684,6604,0.791409745371195,9,2,0,0,0,0,0,0
394951930,1,33,33,6598,0,0,0,0,0,0,0.06956653531373143,0.07416839826839827,6598,2.09625835764962,10,35,1,0,2,0,1,2
394951931,1,4,4,1278,0,0,0,0,0,0,0.036776212832550864,0.14123636363636363,1278,0.386353330581485,10,4,0,0,0,0,0,0
394951932,1,1748,1748,13483,0,0,0,0,0,0,0.09003930875917823,-0.06244106481481482,13483,2.63498533987775,3,1748,0,0,0,0,0,0
394951933,1,242,293,10773,1,0,51,0,1,51,0.002970388935301216,0.35126,10773,0.317857398503845,10,326,1,0,84,0,1,84
394951936,1,1644,1644,7952,0,0,0,0,0,0,0.02062374245472837,-0.6529133444075305,7952,0.319766734334857,1,1644,0,0,0,0,0,0
394951937,1,3624,3631,34771,1,0,7,0,1,7,0.1273762618273849,-0.3054446417112299,34771,1.39689927855109,1,3631,1,0,7,0,1,7
394951938,1,786,786,14468,0,0,0,0,0,0,0.009814763616256566,-0.08217134363852557,14468,0.243591318263317,3,786,0,0,0,0,0,0
394951940,1,115,115,6364,0,0,0,0,0,0,0.17520427404148334,0.05880048732943469,6364,3.33183454812403,9,115,0,0,0,0,0,0
394951942,1,9,9,345,0,0,0,0,0,0,0,0.051742682926829264,345,2.49126842933454,9,9,0,0,0,0,0,0
394951943,0,0,0,106,0,0,0,0,0,0,0,NaN,106,0.401022598787379,NA,0,0,0,0,0,0,0
394951944,1,989,1e3,31990,1,0,11,0,1,11,0.30940919037199127,-0.10126649949849549,31990,0.327778980725371,2,989,0,0,0,0,0,0
394951945,0,0,0,3234,0,0,0,0,0,0,0.04081632653061224,NaN,3234,0.884194921730423,NA,0,0,0,0,0,0,0
394951947,1,222,222,18652,0,0,0,0,0,0,0.015119022088784044,-0.1422253237410072,18652,0.468476168443526,2,222,0,0,0,0,0,0
394951948,1,253,253,13146,0,0,0,0,0,0,3.0427506465845124e-4,-0.06918617021276596,13146,2.01894692110911,3,253,0,0,0,0,0,0
394951949,1,838,838,5798,0,0,0,0,0,0,1.7247326664367022e-4,0.20027744186046512,5798,0.653704456957282,10,838,0,0,0,0,0,0
394951951,1,1302,1302,8161,0,0,0,0,0,0,9.802720254870727e-4,0.8180304147465438,8161,0.667086778443481,10,1302,0,0,0,0,0,0
394951952,1,71,71,7152,0,0,0,0,0,0,0.05355145413870246,0.014607603686635946,7152,0.604435249173588,6,71,0,0,0,0,0,0
394951955,1,344,344,64640,0,0,0,0,0,0,7.735148514851485e-5,0.028387068018073024,64640,5.81676191214504,7,344,0,0,0,0,0,0
394951959,1,42,43,5196,1,0,1,0,1,1,0.014434180138568129,0.11028171428571429,5196,0.483162167072113,10,43,1,0,1,0,1,1
394951960,1,37,37,7541,0,0,0,0,0,0,0,-0.030056074766355134,7541,1.54859398637032,4,37,0,0,0,0,0,0
394951963,1,1,1,5368,0,0,0,0,0,0,0.09966467958271237,0.029880612244897964,5368,0.816655645580982,7,1,0,0,0,0,0,0
394951964,1,224,225,18336,1,0,1,0,1,1,0.02137870855148342,0.05443739495798319,18336,0.707859625353596,9,225,1,0,1,0,1,1
394951965,1,563,563,10556,0,0,0,0,0,0,0.019704433497536946,-0.06983443328550933,10556,0.883077975201553,3,563,0,0,0,0,0,0
394951966,1,20,20,726,0,0,0,0,0,0,0,0.7697,726,0.386353330581485,10,20,0,0,0,0,0,0
394951967,1,348,348,23134,0,0,0,0,0,0,0.007910434857785078,-0.05354587293646824,23134,0.843410660494714,4,350,0,1,0,2,1,2
394951968,1,6,6,3581,0,0,0,0,0,0,0.15889416364144093,0.018744444444444446,3581,1.67385568627475,6,6,0,0,0,0,0,0
394951972,1,152,152,3044,0,0,0,0,0,0,0.006241787122207622,-0.03283385214007782,3044,0.524045480547299,4,152,0,0,0,0,0,0
394951974,1,161,161,3360,0,0,0,0,0,0,0.05178571428571429,-0.08385246913580248,3360,0.759067704805228,3,161,0,0,0,0,0,0
394951975,1,25,25,1158,0,0,0,0,0,0,0.2867012089810017,-0.2912722222222222,1158,0.264382295681131,1,25,0,0,0,0,0,0
394951976,1,3602,3602,21151,0,0,0,0,0,0,0.2132759680393362,-0.31509729795520935,21151,1.34542622822711,1,3621,0,1,0,19,1,19
394951977,1,76,76,3794,0,0,0,0,0,0,0.06483921982076964,0.01069008579599619,3794,0.424622582102207,5,76,0,0,0,0,0,0
394951979,1,146,146,1785,0,0,0,0,0,0,0.002240896358543417,-0.10842594936708862,1785,0.276202079990069,2,146,0,0,0,0,0,0
394951981,1,186,186,4630,0,0,0,0,0,0,0.14038876889848811,-0.050081481481481484,4630,1.53798969439275,4,186,0,0,0,0,0,0
394951982,1,4,4,3833,0,0,0,0,0,0,0,-0.14679999999999999,3833,0.560607576112359,2,4,0,0,0,0,0,0
394951983,1,68,68,2004,0,0,0,0,0,0,0.001996007984031936,-0.08603993174061433,2004,1.61672540086892,3,68,0,0,0,0,0,0
394951990,1,630,630,55787,0,0,0,0,0,0,0.09240504060085683,-0.08143666961913197,55787,0.468476168443526,3,632,1,0,2,0,1,2
394951991,1,1330,1330,12184,0,0,0,0,0,0,5.745239658568615e-4,-0.4222182972367438,12184,0.248263989331844,1,1330,0,0,0,0,0,0
394951992,1,685,685,7651,0,0,0,0,0,0,0.0010456149522938179,-0.2821415580182529,7651,0.633776615682232,1,700,0,1,0,15,1,15
394951993,1,172,172,8280,0,0,0,0,0,0,0.015942028985507246,-0.025932608695652178,8280,1.29947715553678,4,172,0,0,0,0,0,0
394951994,1,19,19,13512,0,0,0,0,0,0,0.19190349319123742,-0.02737222222222222,13512,1.40868825381763,4,19,0,0,0,0,0,0
394951995,1,367,367,8172,0,0,0,0,0,0,0.13032305433186492,-0.08644206730769231,8172,0.653704456957282,3,367,0,0,0,0,0,0
394951999,1,751,751,7954,0,0,0,0,0,0,0.006411868242393764,-0.19711744712990936,7954,0.468476168443526,1,751,0,0,0,0,0,0
394952001,1,777,777,14443,0,0,0,0,0,0,0.032541715710032545,-0.05878142329020333,14443,0.707859625353596,3,777,0,0,0,0,0,0
394952002,1,585,585,143088,0,0,0,0,0,0,0.017716370345521634,0.035316333271016395,143088,0.843572737091544,7,585,0,0,0,0,0,0
394952006,1,110,110,5921,0,0,0,0,0,0,0.17176152676912684,-0.16917546468401487,5921,0.454858391443745,2,110,0,0,0,0,0,0
394952007,1,50,50,5164,0,0,0,0,0,0,0.12587141750580946,0.5871833333333333,5164,0.185841613511294,10,50,0,0,0,0,0,0
394952013,1,686,686,12747,0,0,0,0,0,0,0.015925315760571115,-0.1449135238095238,12747,0.666622436007191,2,686,0,0,0,0,0,0
394952015,1,491,491,5018,0,0,0,0,0,0,0.011558389796731766,-0.08337981264637002,5018,0.622531132615305,3,491,0,0,0,0,0,0
394952016,1,543,543,4516,0,0,0,0,0,0,0.12931798051372898,-0.18235730706075534,4516,2.13068683571455,1,543,0,0,0,0,0,0
394952019,1,317,317,10480,0,0,0,0,0,0,0.06727099236641221,-0.12038267388588088,10480,0.485002317534291,2,317,0,0,0,0,0,0
394952021,1,10,10,9421,0,0,0,0,0,0,0.20634752149453348,0.029539753086419755,9421,0.468476168443526,7,10,0,0,0,0,0,0
394952023,1,195,195,13004,0,0,0,0,0,0,0.014995386035066133,0.2867732095490716,13004,0.667086778443481,10,195,0,0,0,0,0,0
