totalfakebinary18_presurvey,pol_therm_media,pol_therm_media_w2,massmedia_trust,massmedia_trustw2,affect_merged_leanersw1,affect_merged_leaners,lean_Dem,ideology,polknow,pol_therm_trump,agecat,nonwhite,college,weight
NA,NA,70,3,3,NA,57,0,6,2,4,4,1,1,0.857968103
NA,0,0,1,1,74,88,0,7,1,100,3,0,0,0.918460714
NA,4,2,1,1,62,68,0,6,2,75,3,0,0,0.775776629
NA,NA,NA,2,NA,NA,NA,NA,4,1,53,2,0,1,0.811925433
NA,70,50,3,3,58,26,1,2,2,1,2,0,0,0.802360669
NA,30,10,2,2,59,56,0,6,5,88,3,0,0,0.810266114
NA,78,62,3,3,66,84,1,2,4,4,2,0,1,0.586229971
NA,65,75,3,3,65,80,1,2,5,0,2,0,0,1.163678285
NA,35,22,2,3,64,77,0,7,1,100,3,0,0,0.947813419
NA,62,68,3,3,50,49,1,2,4,12,2,0,0,0.546081986
NA,42,22,2,2,0,0,NA,1,4,5,4,1,1,0.958473824
NA,54,62,3,4,-3,-5,1,4,1,42,1,1,0,1.08085169
NA,91,76,3,3,90,93,1,2,5,0,4,0,0,0.872859604
NA,31,73,2,3,91,45,0,7,2,95,4,0,0,0.982845485
NA,0,0,1,1,0,0,NA,6,3,90,3,0,0,0.947813419
NA,2,8,2,2,77,65,0,7,5,94,3,0,0,0.947813419
NA,44,48,3,3,40,47,1,2,5,18,1,0,0,1.198936114
NA,65,50,3,3,0,0,NA,3,4,0,4,0,0,0.819868301
NA,2,12,2,2,0,0,NA,5,4,94,4,0,0,0.920393544
NA,1,0,1,1,74,83,0,6,5,100,4,1,0,1.358180568
NA,2,6,2,2,0,0,NA,5,2,75,2,0,1,0.949754418
NA,21,32,2,2,34,24,1,2,4,0,2,0,1,0.963694012
NA,13,41,2,3,0,0,NA,4,1,0,2,1,1,0.896274587
NA,21,30,2,2,70,80,0,6,5,100,4,0,0,0.920393544
NA,8,58,2,2,96,49,0,6,5,97,2,0,0,0.607039961
NA,29,15,2,2,0,0,NA,4,2,33,1,0,0,0.970314186
NA,15,15,3,3,80,70,1,1,3,0,3,1,0,0.900774174
NA,66,60,3,3,61,63,1,2,2,2,1,0,0,0.846009989
NA,5,50,2,2,0,0,NA,6,5,90,3,1,1,0.764784607
NA,83,75,4,3,45,18,1,2,2,68,2,1,1,0.91308303
NA,35,19,1,1,80,35,0,7,5,88,1,0,1,0.860509604
NA,70,NA,2,NA,71,NA,1,2,4,0,2,0,1,0.963694012
NA,53,16,2,2,25,16,0,5,2,66,4,0,0,1.044323676
NA,23,NA,2,NA,39,NA,0,6,2,41,2,0,1,0.542494897
NA,2,11,1,1,0,0,NA,4,1,1,2,1,0,0.845571772
NA,50,20,1,1,50,20,1,6,1,1,4,1,0,0.925063359
NA,100,64,3,3,NA,10,1,2,1,56,1,1,0,1.08085169
NA,NA,NA,3,NA,NA,NA,NA,4,1,NA,2,0,0,0.790949236
NA,25,16,2,2,66,74,0,6,2,92,2,1,1,1.043337397
NA,38,27,2,2,78,99,1,1,5,0,1,0,0,1.198936114
NA,50,88,3,3,70,53,1,4,2,14,2,1,0,0.967379897
NA,68,73,3,3,3,0,1,4,4,0,4,1,0,3.828134315
NA,78,80,4,4,96,97,1,1,4,NA,2,1,1,0.91308303
NA,50,15,2,2,40,45,0,4,5,99,2,0,0,0.949688606
NA,21,34,2,2,76,67,0,7,4,100,2,1,1,1.048422323
NA,NA,5,1,1,NA,0,NA,7,0,NA,1,0,0,0.950019374
NA,55,23,2,3,70,41,1,2,1,19,2,0,0,0.769472742
NA,55,44,3,3,9,32,1,3,3,40,2,0,1,0.915805222
NA,0,1,1,1,66,30,0,6,2,38,2,0,1,1.04644792
NA,39,20,2,2,25,5,0,6,3,33,4,1,1,0.504451159
NA,8,NA,2,NA,88,NA,1,2,3,0,2,1,0,0.969611623
NA,81,80,4,4,76,40,1,4,4,11,2,0,1,0.83118332
NA,40,27,3,2,0,NA,NA,4,2,1,3,1,0,0.955124474
NA,5,NA,2,NA,10,NA,0,7,5,11,3,1,1,0.582618779
NA,40,64,4,4,-24,37,1,4,3,56,2,0,1,0.941365953
NA,8,10,2,2,0,0,NA,4,3,50,1,1,0,1.00943911
NA,91,NA,4,NA,73,NA,1,3,5,1,2,1,1,0.830309739
NA,51,50,3,3,0,0,NA,4,4,16,2,0,0,0.876013399
NA,10,12,1,1,0,0,NA,7,5,100,3,1,1,0.814025338
NA,NA,NA,2,NA,0,NA,NA,4,0,28,1,1,0,1.306453021
NA,8,12,2,2,6,40,0,4,3,1,2,0,0,0.512032358
NA,72,61,2,3,52,52,1,4,3,2,3,1,0,0.866156363
NA,NA,50,2,3,44,33,1,4,1,3,1,1,1,0.949683769
NA,31,40,3,2,55,64,1,2,2,1,2,0,1,0.83118332
NA,55,59,3,3,46,18,0,6,3,100,3,0,0,0.947813419
NA,37,NA,4,NA,0,NA,NA,2,1,50,1,1,1,0.851585626
NA,65,NA,3,NA,72,NA,1,2,5,10,3,1,1,0.857869336
NA,41,37,2,2,33,30,1,4,2,20,2,1,0,0.807111318
NA,60,70,3,3,23,20,1,2,0,41,2,0,1,0.915805222
NA,67,40,3,3,79,76,1,4,0,6,4,1,0,1.191311046
NA,1,6,1,1,66,64,0,7,4,89,3,0,0,0.819868301
NA,72,56,3,3,58,32,1,2,4,0,1,0,1,1.199612275
NA,4,3,1,2,68,77,0,7,1,99,4,0,0,0.959045633
NA,40,60,3,3,40,45,1,2,5,10,1,0,1,0.610563142
NA,18,NA,2,NA,22,NA,1,4,2,1,1,0,0,0.950019374
NA,2,0,1,1,0,0,NA,6,1,66,4,0,0,0.852636109
NA,6,4,2,2,3,12,0,7,5,66,2,1,1,1.355278466
NA,7,4,1,1,86,76,0,7,4,100,4,0,0,0.914545967
NA,0,0,1,1,60,59,0,7,5,89,2,0,0,0.546081986
NA,97,86,3,3,-14,-17,0,6,1,75,1,0,0,0.894092774
NA,75,90,3,4,80,69,1,3,5,2,4,0,0,0.839314583
NA,35,66,2,2,0,0,NA,4,5,59,2,0,1,1.074571751
NA,59,50,2,2,0,NA,NA,4,1,59,2,1,1,1.030524029
NA,70,61,3,3,88,70,1,1,5,1,2,0,0,0.658790119
NA,81,63,3,2,59,72,1,2,3,28,2,1,1,0.91308303
NA,72,65,3,3,0,0,NA,4,5,73,1,1,0,1.058244908
NA,9,7,2,1,69,62,0,4,3,87,4,0,0,0.914545967
NA,60,50,3,2,46,45,1,3,2,13,1,0,1,0.869902116
NA,68,89,3,3,50,89,1,4,4,1,4,1,0,0.706995734
NA,14,38,2,3,23,24,0,4,2,79,2,0,0,0.925217391
NA,35,30,2,3,65,60,0,6,5,95,2,0,1,1.02117312
NA,40,22,2,2,60,75,0,7,4,76,4,0,0,0.914545967
NA,20,13,2,2,24,18,0,5,5,75,3,1,1,0.875662946
NA,35,39,3,3,10,0,0,5,4,18,1,0,1,0.554902728
NA,62,62,3,3,42,78,1,2,4,1,2,1,1,0.917533133
NA,10,10,2,2,50,56,0,7,5,85,2,0,1,1.02117312
NA,20,14,2,2,0,NA,NA,4,4,83,4,1,1,0.631457816
NA,75,65,2,3,100,81,1,1,1,0,2,1,0,1.097580271
NA,8,NA,1,2,29,NA,0,5,4,54,2,0,0,0.938565981
NA,23,15,2,3,87,67,0,7,1,75,1,0,0,0.989625022
NA,1,NA,2,NA,72,NA,0,7,2,94,4,1,0,0.968766966
NA,2,5,2,2,15,55,0,7,5,99,4,0,0,0.982845485
NA,60,76,3,3,80,78,1,2,5,0,4,0,0,0.860143167
NA,61,28,3,3,47,45,1,2,2,16,1,0,0,0.972552681
NA,61,50,3,3,77,84,1,1,2,0,1,0,0,2.898623184
NA,10,5,2,2,90,94,0,5,5,100,2,0,1,1.074571751
NA,89,73,4,3,69,44,1,3,5,13,3,1,0,0.835882957
NA,63,69,3,3,0,0,NA,4,1,53,2,0,0,0.879240618
NA,40,30,2,2,31,10,1,3,3,0,3,1,1,0.582618779
NA,0,0,1,1,0,0,NA,3,2,0,2,0,1,0.586229971
NA,0,9,1,1,64,75,0,7,4,100,4,0,0,1.387258215
NA,46,47,2,2,0,0,NA,4,2,31,1,0,1,0.869902116
NA,75,1,2,4,14,96,0,7,2,5,4,0,0,0.903834928
NA,100,56,4,2,96,43,1,1,5,3,1,0,1,1.050536911
NA,61,56,3,3,73,86,1,1,5,0,2,1,1,0.917533133
NA,NA,100,3,3,NA,0,1,3,3,NA,3,1,0,0.81839987
NA,62,29,1,1,NA,0,NA,6,0,NA,2,1,0,0.967077855
NA,70,58,3,3,64,47,1,2,5,0,2,0,1,0.832315464
NA,51,38,2,2,-20,51,0,4,1,100,3,0,0,0.918460714
NA,100,86,3,3,93,66,1,4,3,1,2,0,0,1.163678285
NA,43,31,2,2,40,66,1,3,4,13,2,0,1,0.963694012
NA,44,41,2,2,0,0,NA,4,2,17,1,1,0,1.08085169
NA,11,15,1,2,35,34,0,6,5,64,3,0,0,0.819868301
NA,52,49,3,3,NA,NA,1,4,2,32,3,1,0,0.822132745
NA,1,9,2,1,98,96,0,7,3,94,4,0,0,0.903834928
NA,44,NA,3,NA,0,NA,NA,1,5,0,1,0,1,0.89016345
NA,NA,50,3,2,NA,-3,1,4,0,NA,3,1,0,0.842204137
NA,NA,1,1,3,NA,6,0,7,1,100,2,0,0,0.938565981
NA,59,46,4,3,1,14,1,5,1,1,1,1,0,1.132556654
NA,9,50,2,3,100,100,1,1,3,0,2,0,1,0.904276595
NA,34,NA,3,3,NA,NA,NA,4,1,1,2,0,0,0.831125724
NA,3,3,2,2,65,65,0,6,5,80,3,0,0,0.997375964
NA,70,49,2,2,13,-3,1,7,1,71,2,1,1,0.896274587
NA,16,44,2,2,0,0,NA,4,5,16,1,0,1,0.869902116
NA,91,88,4,4,100,86,1,4,1,0,4,0,0,0.860143167
NA,100,100,3,3,28,0,1,4,1,NA,2,0,1,0.83118332
NA,20,15,2,2,97,100,0,7,5,100,4,0,0,0.997375964
NA,NA,48,3,3,NA,33,0,4,1,90,4,0,0,0.903834928
NA,17,3,2,2,15,30,1,1,2,1,1,0,0,0.993328861
NA,6,1,2,1,75,55,0,7,2,100,4,0,0,1.044323676
NA,2,NA,2,NA,73,NA,0,6,4,100,4,0,0,0.903834928
NA,9,45,4,2,89,90,0,2,1,98,3,0,0,0.959045633
NA,66,69,3,3,0,1,0,6,4,16,2,0,1,0.518136182
NA,55,5,2,1,42,98,0,4,2,100,4,0,0,1.519365161
NA,9,NA,1,NA,86,NA,1,2,2,1,2,1,0,0.954935917
NA,1,NA,2,NA,NA,NA,0,7,3,97,1,0,0,1.648970801
NA,88,100,3,1,68,77,1,2,1,4,3,1,0,0.926568969
NA,11,4,1,1,91,67,0,7,3,99,1,0,0,1.111290595
NA,22,56,2,3,76,79,0,6,2,82,4,0,0,0.914545967
NA,30,10,2,1,59,59,0,7,1,80,4,0,0,0.959045633
NA,13,NA,1,2,0,NA,NA,2,1,32,4,1,0,1.644248401
NA,5,99,3,4,31,-19,1,4,1,70,2,1,1,0.994018621
NA,21,31,2,2,80,78,0,7,4,100,4,1,0,0.955124474
NA,78,86,3,4,86,92,1,1,2,2,1,0,1,0.89016345
NA,31,17,2,2,0,0,NA,4,4,55,3,0,0,0.544116
NA,NA,42,1,1,NA,0,NA,4,0,NA,1,0,0,0.828315088
NA,28,34,2,3,0,0,NA,4,2,3,2,1,1,0.953054535
NA,16,34,3,2,0,0,NA,4,3,36,1,0,0,0.828315088
NA,5,20,2,2,30,45,1,2,4,0,1,1,1,0.914976231
NA,69,47,3,4,76,86,1,4,1,3,4,1,0,1.191311046
NA,22,NA,2,NA,81,NA,1,2,3,10,1,1,1,1.001869838
NA,74,76,3,3,69,89,1,1,4,2,1,0,1,0.890535138
NA,69,76,4,3,59,91,1,2,3,0,4,1,0,0.911138769
NA,11,2,2,3,-1,86,1,4,2,1,1,0,0,1.126415005
NA,92,92,4,4,93,91,1,2,1,0,4,1,0,0.816516184
NA,7,4,1,1,48,45,0,5,4,91,2,0,0,1.020612623
NA,72,NA,4,NA,58,NA,1,1,4,0,1,1,0,1.033381782
NA,31,60,3,3,21,21,1,2,5,0,3,1,1,0.878318066
NA,9,17,1,2,85,78,0,7,2,99,4,0,0,0.997375964
NA,18,1,1,2,83,76,0,7,4,100,3,0,0,0.947813419
NA,52,45,3,3,70,51,1,2,3,14,4,1,0,3.918933017
NA,52,47,3,3,48,29,1,4,4,0,2,1,1,0.896274587
NA,1,2,1,1,55,59,0,5,4,60,2,0,0,0.876013399
NA,87,NA,3,NA,44,NA,1,3,3,2,3,1,0,1.087145652
NA,21,21,2,2,0,0,NA,4,4,41,4,0,0,0.493084918
NA,50,61,3,3,79,50,1,1,3,0,2,0,1,0.963694012
NA,30,NA,2,NA,25,NA,0,5,5,41,1,0,0,0.747382877
NA,35,40,2,2,19,20,1,2,4,4,2,0,0,0.885135579
NA,13,5,1,1,0,0,NA,4,5,98,4,0,0,0.959045633
NA,69,79,3,3,71,81,1,2,3,6,2,1,1,0.994018621
NA,5,3,2,2,69,40,0,7,2,90,4,0,0,0.914545967
NA,50,50,3,3,95,80,1,4,1,0,4,1,0,1.824362744
NA,71,75,2,3,26,40,0,5,1,65,2,0,1,0.940417963
NA,22,50,2,3,0,0,NA,4,5,18,1,1,1,1.001869838
NA,95,80,3,3,65,27,1,4,5,6,4,1,0,0.839695575
NA,70,72,3,3,69,77,1,1,4,1,1,0,0,0.993328861
NA,70,72,3,3,55,53,1,2,5,1,1,1,1,0.68698
NA,52,45,3,3,70,47,1,1,3,0,1,0,1,1.050536911
NA,21,7,1,2,56,51,0,6,3,90,4,0,0,0.914545967
NA,8,0,1,1,0,0,NA,4,4,50,1,0,1,0.869902116
NA,98,NA,4,NA,11,NA,1,4,2,69,3,1,1,0.764784607
NA,1,6,2,1,83,80,0,7,2,100,2,0,1,1.074571751
NA,98,100,4,4,71,39,1,4,4,5,4,0,0,0.800370431
NA,100,90,3,4,68,58,1,2,2,11,4,0,0,0.860143167
NA,5,5,2,2,45,45,0,4,1,90,4,0,0,0.903834928
NA,50,51,3,3,51,51,1,2,3,1,2,0,1,0.586229971
NA,18,46,2,2,45,20,1,2,1,6,1,0,1,0.869539039
NA,NA,NA,2,NA,50,NA,1,1,2,0,2,0,0,0.821391691
NA,21,36,2,2,0,0,NA,4,3,72,4,0,0,0.536188932
NA,71,NA,3,NA,90,NA,1,2,3,0,3,1,1,0.981527144
NA,0,100,4,4,100,100,1,1,3,0,2,0,0,0.504750068
NA,78,75,4,4,90,89,1,2,5,0,2,0,1,0.893685829
NA,75,76,4,3,64,59,1,1,4,4,2,0,0,0.821391691
NA,42,45,3,2,-18,7,0,5,5,15,2,1,1,0.569190146
NA,61,61,3,3,8,4,0,5,5,31,1,0,1,0.52732798
NA,100,100,3,4,39,64,1,4,3,0,3,1,1,0.932362865
NA,60,75,3,3,0,0,NA,4,2,3,4,0,0,0.860143167
NA,17,20,2,2,NA,20,0,5,1,84,2,0,1,1.074571751
NA,60,24,3,3,49,40,1,4,1,2,2,0,0,0.831125724
NA,50,50,3,3,0,0,NA,4,5,0,2,1,1,0.692025253
NA,100,79,3,3,0,0,NA,6,3,0,2,0,1,0.918629193
1,5,22,2,2,-24,3,1,3,5,65,1,1,1,0.978657275
NA,42,32,2,3,58,60,0,5,4,85,2,0,1,1.101168206
NA,1,30,2,2,69,61,0,6,5,96,4,1,1,1.065367566
NA,31,35,2,3,11,13,0,7,4,NA,2,0,1,0.949754418
NA,88,85,3,4,51,53,1,2,3,7,2,0,0,0.591620768
NA,16,25,2,2,36,65,0,6,3,69,4,0,0,0.914545967
NA,31,46,3,2,0,0,NA,4,4,38,1,1,1,0.624798108
NA,92,92,4,4,9,21,0,4,1,71,1,1,1,1.145267951
NA,88,42,3,3,0,0,NA,2,3,3,2,1,1,0.509689816
NA,79,76,3,2,59,NA,1,1,5,1,3,1,1,0.981527144
NA,1,0,1,1,0,0,NA,6,5,99,4,1,1,0.921452638
NA,54,65,3,3,65,59,0,6,4,82,2,0,0,1.182318703
NA,50,50,3,2,0,0,NA,4,2,39,1,1,0,1.08085169
NA,45,46,2,2,15,20,1,3,5,46,1,0,1,0.979452731
NA,35,16,2,2,0,0,NA,4,3,100,4,0,0,0.903834928
NA,53,66,2,3,14,11,1,2,5,25,1,1,0,1.106316177
NA,50,51,3,3,-32,-58,0,3,3,20,1,1,0,0.741944441
NA,42,9,2,2,84,83,1,4,3,20,3,1,0,0.822132745
NA,81,96,4,4,67,96,1,2,4,0,3,1,1,0.869724185
NA,50,46,2,2,55,23,1,2,1,4,2,0,1,0.83118332
NA,59,53,4,2,70,60,0,4,4,66,2,0,1,0.949358013
NA,53,45,2,3,85,56,1,4,3,6,2,0,0,0.778591501
NA,11,1,2,2,0,0,NA,7,5,100,3,0,0,0.997375964
NA,NA,NA,3,3,NA,NA,NA,4,0,NA,2,0,0,0.790949236
NA,51,50,2,2,43,35,1,1,3,0,2,1,1,1.060999348
NA,92,70,3,3,0,0,NA,7,2,3,4,0,0,0.77266981
NA,88,44,3,2,0,0,NA,3,4,0,1,1,1,1.574361703
NA,52,49,3,2,69,57,1,4,4,2,4,0,0,1.214067413
NA,50,31,2,2,78,85,0,7,2,87,4,0,0,0.903834928
NA,19,14,2,2,10,21,1,1,3,0,2,0,0,0.831125724
NA,34,11,2,2,18,19,0,4,2,88,2,0,0,1.182318703
NA,11,6,1,1,89,80,0,7,3,93,4,0,0,0.903834928
NA,56,50,3,3,4,9,1,2,5,2,1,1,1,1.00228817
NA,49,85,3,3,49,-10,0,4,2,70,2,0,1,0.518136182
NA,0,1,1,2,NA,88,0,7,5,100,3,0,0,1.454758953
NA,85,NA,3,NA,68,NA,1,2,3,1,2,0,1,0.83118332
NA,NA,NA,2,3,NA,NA,NA,4,0,57,2,1,0,0.948363625
NA,19,15,1,1,0,0,NA,7,4,69,3,1,1,1.121545295
NA,92,96,3,4,99,95,1,2,3,0,4,1,0,0.700712818
NA,74,41,3,3,54,49,1,4,3,0,4,1,0,1.265437272
NA,19,30,1,2,0,0,NA,1,2,15,1,1,1,0.851585626
NA,73,80,3,3,NA,99,1,1,3,70,3,0,0,0.90199572
NA,0,24,2,3,28,48,0,7,3,90,1,1,1,0.915374415
NA,72,92,3,3,55,64,1,1,5,9,1,0,1,0.89016345
NA,59,59,3,3,34,29,0,6,3,64,4,0,0,0.903834928
NA,51,74,3,3,2,0,1,6,4,16,4,1,1,0.95807378
NA,89,80,3,3,91,86,1,1,5,0,4,1,1,0.958473824
NA,20,NA,2,NA,30,NA,0,6,5,72,2,0,1,1.02117312
NA,98,90,4,4,98,100,1,1,5,1,2,0,1,0.940417963
NA,NA,NA,1,1,NA,NA,NA,4,0,NA,2,0,0,1.010739837
NA,42,NA,3,NA,25,NA,1,1,5,1,1,1,1,0.68698
NA,33,22,2,2,33,37,0,5,5,80,4,1,0,1.358180568
NA,16,28,3,3,8,65,1,2,1,7,2,0,1,0.940417963
NA,51,NA,3,NA,48,NA,1,4,3,0,2,1,1,0.918267287
NA,50,16,2,2,0,0,NA,7,5,45,4,1,1,0.502696216
NA,15,1,1,1,0,0,NA,4,2,85,4,0,0,0.77266981
NA,16,34,1,3,0,0,NA,NA,4,0,1,0,0,1.198936114
NA,NA,NA,1,2,NA,NA,NA,4,0,NA,2,1,0,2.403675882
NA,1,16,2,2,69,69,0,5,5,95,4,1,1,0.764784607
NA,81,91,4,3,74,86,1,2,5,0,2,0,1,0.940417963
NA,62,62,3,2,34,28,1,5,4,36,2,0,1,0.918629193
NA,31,NA,3,NA,53,NA,1,4,1,1,2,0,0,0.790949236
NA,9,23,3,2,16,15,1,4,2,50,1,1,0,1.129949883
NA,8,20,2,2,59,35,0,6,3,94,4,0,0,0.997375964
NA,0,0,1,1,0,0,NA,4,2,0,1,1,0,0.721085822
NA,58,74,3,4,56,70,1,2,4,1,3,1,1,0.878318066
NA,73,91,3,3,0,0,NA,4,2,34,4,0,0,0.7909966
NA,8,21,3,3,14,88,1,2,1,6,1,1,0,1.033381782
NA,0,12,1,1,97,83,0,7,2,6,4,0,0,1.387258215
NA,49,51,3,2,4,61,1,4,2,41,4,0,0,0.7909966
NA,19,41,2,2,74,58,0,5,5,80,4,0,0,1.387258215
NA,34,63,3,4,61,56,1,4,2,0,2,0,0,1.056817449
NA,12,NA,1,NA,72,NA,0,7,4,100,4,0,0,0.914545967
NA,97,97,4,4,26,24,1,6,3,1,4,1,0,0.862180197
NA,22,41,2,2,27,37,0,5,5,29,1,0,0,1.409671076
NA,70,56,2,2,0,0,NA,2,0,61,1,0,0,0.894092774
NA,71,71,4,4,63,42,1,2,5,1,4,0,0,0.800370431
NA,59,NA,1,4,-5,NA,0,2,1,53,3,1,0,0.816516184
NA,60,63,3,3,49,44,1,2,1,14,2,1,1,0.91270193
NA,NA,0,2,1,98,85,1,2,4,6,1,1,1,0.851585626
NA,2,11,1,1,0,0,NA,4,3,1,3,1,1,0.857968103
NA,75,89,4,4,NA,10,0,1,1,83,2,1,1,1.268496707
NA,64,69,3,3,36,26,1,2,5,6,1,1,0,1.083345193
NA,2,1,1,1,0,0,NA,7,5,99,3,0,0,0.947813419
NA,54,53,2,2,54,57,1,4,1,1,1,1,1,0.871420341
NA,39,43,2,2,55,44,0,5,3,92,2,0,1,0.949754418
NA,NA,21,1,1,NA,0,NA,7,0,NA,3,1,1,0.811145875
NA,0,0,1,1,76,50,0,7,5,100,2,0,0,1.02236311
NA,49,47,2,2,0,0,NA,4,2,5,1,0,0,0.91529957
NA,60,NA,4,NA,0,NA,1,5,1,61,2,0,1,0.963694012
NA,NA,22,1,2,NA,NA,NA,2,1,NA,1,0,0,0.846009989
NA,71,69,4,4,68,61,1,2,4,3,2,0,0,0.876013399
NA,70,40,3,3,27,26,1,5,1,8,1,0,1,0.869902116
NA,70,70,3,3,34,30,1,4,1,15,1,1,0,0.964969637
NA,95,75,4,3,66,58,1,1,5,3,2,1,1,0.91308303
NA,7,16,2,2,36,11,0,6,3,100,4,0,0,1.387258215
NA,7,9,3,2,0,0,NA,3,4,1,3,0,0,0.852636109
NA,70,75,4,3,0,0,NA,2,5,0,4,0,0,0.839314583
NA,58,79,3,3,76,80,1,2,5,0,2,1,1,1.084411632
NA,70,61,3,3,40,29,1,1,4,0,1,0,1,0.845928611
NA,31,61,3,3,10,60,1,2,5,0,2,1,1,1.067468861
NA,NA,64,3,3,9,97,1,5,1,0,3,1,0,0.700712818
NA,1,1,1,1,87,57,0,6,0,94,4,0,0,0.903834928
NA,34,46,2,2,0,0,NA,3,3,55,3,0,0,0.517077275
NA,28,12,2,2,62,59,0,6,5,100,4,0,0,0.903834928
NA,1,1,2,1,99,99,0,7,4,100,2,0,0,0.557747676
NA,NA,8,1,1,NA,NA,NA,7,1,NA,2,1,0,0.824353253
NA,67,63,3,3,61,67,1,2,4,0,1,1,1,0.937085986
NA,6,2,1,2,34,28,0,4,3,50,2,1,1,1.205461376
NA,56,61,3,3,10,21,1,2,4,14,1,0,1,0.979452731
NA,85,80,3,3,55,30,1,4,4,1,3,0,0,0.881097164
NA,0,0,2,2,0,0,NA,7,5,100,3,0,0,1.030668445
NA,0,0,1,1,60,15,0,7,5,100,3,0,0,0.947813419
NA,71,94,3,4,82,89,1,2,5,0,1,1,0,1.052370241
NA,29,73,2,3,NA,2,1,1,1,21,3,0,0,0.852636109
NA,3,3,1,2,50,87,0,6,3,61,3,0,0,0.947813419
NA,41,72,3,3,30,32,1,1,4,40,1,1,1,1.611703652
NA,4,14,2,2,73,65,0,6,4,98,2,0,0,0.873997105
NA,74,61,3,3,16,82,1,2,5,NA,1,1,1,1.470791776
NA,16,17,2,2,0,0,NA,4,2,95,3,0,0,0.959045633
NA,80,94,4,3,38,57,1,2,3,0,3,0,0,0.810266114
NA,70,14,2,2,98,98,1,7,1,4,3,1,0,0.852082459
NA,61,53,3,3,0,0,NA,4,4,23,3,0,0,0.852636109
NA,37,NA,2,NA,0,NA,NA,4,1,1,1,0,0,0.805345838
NA,NA,2,1,2,NA,0,NA,4,0,68,2,0,0,1.010739837
NA,94,90,4,4,95,100,1,1,5,0,3,0,0,0.852636109
NA,79,74,3,3,51,28,1,1,3,43,4,1,0,1.049289202
NA,51,50,2,2,0,10,1,3,0,NA,2,1,0,2.403675882
NA,66,43,2,2,NA,NA,NA,5,1,3,1,0,0,1.409671076
NA,19,NA,2,NA,NA,NA,NA,4,1,59,2,1,0,0.948363625
NA,NA,89,3,3,91,29,1,3,1,5,2,1,0,0.960141004
NA,26,NA,2,NA,31,NA,0,6,1,55,1,1,0,1.237888031
NA,48,18,2,2,19,19,1,4,4,30,4,1,0,0.984526995
NA,19,50,3,2,0,0,NA,4,3,1,1,0,1,0.979452731
NA,2,21,1,1,54,63,0,7,2,98,4,0,0,0.997375964
NA,0,0,1,1,0,0,NA,4,1,45,1,0,0,1.135030567
NA,71,66,3,3,47,44,1,1,2,1,1,0,0,0.972552681
NA,NA,44,1,3,NA,0,NA,7,0,NA,3,1,0,0.684477834
NA,1,1,3,4,17,19,0,6,1,81,2,0,0,1.02236311
NA,53,50,1,2,0,0,NA,4,2,69,1,0,0,0.828315088
NA,65,NA,2,NA,3,NA,0,1,2,43,1,1,1,2.719933016
NA,42,21,2,2,40,55,0,4,2,79,2,1,0,1.980640466
NA,0,0,2,2,0,0,NA,1,1,0,1,1,0,1.041188555
NA,20,96,3,4,31,34,0,4,1,90,3,1,0,1.636700337
NA,4,3,1,1,0,0,NA,6,5,64,3,0,0,0.819868301
NA,75,57,3,4,0,NA,NA,4,4,NA,2,1,1,0.916382471
NA,2,8,1,1,40,42,0,7,5,86,3,0,0,0.947813419
NA,13,9,3,2,62,89,0,7,5,99,2,0,0,1.035392404
NA,94,92,4,3,34,27,1,3,4,22,4,1,1,0.552624125
NA,61,99,4,4,0,NA,NA,4,1,98,3,1,0,0.846088178
NA,16,3,2,2,34,44,0,7,5,85,4,1,0,1.261225787
NA,81,86,3,4,10,-9,1,2,2,77,1,1,0,2.219156947
NA,9,13,1,1,73,79,0,6,2,88,3,0,0,0.881097164
NA,49,71,3,3,81,71,1,4,4,13,1,1,1,0.871420341
NA,3,2,1,1,74,70,0,7,5,97,1,0,1,0.860509604
NA,30,32,2,3,28,24,1,5,2,9,3,1,0,0.700712818
NA,65,75,3,3,55,71,1,2,5,0,2,0,0,1.163678285
NA,2,5,1,1,0,0,NA,4,4,59,2,0,0,1.02236311
NA,NA,36,3,3,82,42,1,1,3,2,1,0,0,0.993328861
NA,33,NA,1,NA,0,NA,NA,4,1,2,3,1,0,1.087145652
NA,30,3,2,2,0,0,NA,6,1,41,2,0,0,0.855716833
NA,34,59,2,3,17,1,0,4,5,7,2,0,1,0.55709848
NA,NA,NA,1,NA,NA,NA,NA,4,0,NA,1,0,0,1.409671076
NA,NA,28,2,2,NA,-1,1,4,5,77,3,1,0,0.820240466
NA,NA,NA,2,2,NA,NA,NA,4,2,NA,1,0,0,0.828315088
NA,69,51,2,2,0,0,NA,2,3,7,1,1,0,1.106316177
NA,59,71,3,2,85,61,1,1,5,2,1,0,0,0.894092774
NA,5,1,1,1,40,40,0,7,5,95,3,0,0,0.997375964
NA,1,8,1,2,40,41,0,7,5,100,4,0,0,0.997375964
NA,14,1,2,2,85,88,0,6,3,93,2,1,1,0.953054535
NA,43,56,1,2,0,0,NA,4,1,44,2,1,0,0.747732055
NA,51,77,3,4,0,0,NA,4,4,17,2,1,0,0.947146458
NA,69,33,NA,3,0,0,NA,5,2,82,1,0,0,0.846009989
NA,35,54,2,2,69,70,1,1,1,0,1,0,0,0.970314186
NA,53,NA,2,NA,21,NA,1,4,0,NA,1,0,0,0.828315088
NA,63,63,3,3,92,73,1,2,3,1,3,1,0,2.418604786
