totalfakebinary18_pre,pol_therm_media,misinform_soros_w2,misinform_jamal_w2,pol_therm_media_w2,massmedia_trust,mis_pro_r_false,mis_pro_d_false,proD_fake,proR_fake,vote_binary_w2,vote_combined_w2,polact_mean,massmedia_trustw2,affect_merged_leanersw1,affect_merged_leaners,lean_Dem,ideology,polknow,pol_therm_trump,agecat,nonwhite,college,weight,control_fake
0,13,2,1,17,1,4,1,0,0,1,4,3.799999952,1,73,57,0,7,3,96,1,0,1,1.949796937,1
NA,3,1,1,3,2,4,1,1,0,1,4,4,1,95,78,0,7,5,97,3,1,0,1.009944639,0
0,NA,NA,4,63,3,2,2,0,1,1,4,3.799999952,3,NA,1,0,3,0,NA,1,1,0,4.008392396,0
1,81,3,2,71,3,3,2,0,0,0,1,3.799999952,3,-5,8,0,3,4,78,1,0,0,2.135800068,1
0,5,1,1,4,1,4,2,0,1,1,5,2.799999952,1,89,81,0,6,5,89,4,0,0,0.591326215,0
0,39,3,2,39,3,2,1,0,1,1,5,4,3,44,50,0,4,4,67,4,0,0,0.642816405,0
0,4,3,1,3,1,4,1,1,0,1,5,1.200000048,1,57,56,0,5,3,46,4,0,1,0.496508878,0
0,11,4,1,50,2,3,2,0,0,1,4,4.800000191,3,57,NA,0,6,2,96,3,0,0,0.768304091,1
NA,41,2,1,15,2,4,1,0,0,1,5,2.200000048,2,69,62,0,7,5,97,4,0,1,0.77262596,1
0,27,2,1,40,2,3,3,0,0,1,5,4,2,66,51,0,6,4,90,3,0,1,0.814472652,1
0,37,NA,NA,NA,3,3,3,0,0,0,0,4.400000095,NA,-12,NA,0,1,2,44,1,1,1,2.429123091,0
0,0,4,1,5,2,4,2,1,0,1,4,4.599999905,2,89,95,0,7,3,100,4,0,0,1.347074405,0
0,39,3,1,20,1,2,2,1,0,0,2,2.200000048,2,NA,84,0,NA,1,91,3,0,0,0.98712173,0
NA,78,3,2,56,2,2,2,1,0,0,1,3,3,8,10,0,4,1,64,2,0,0,1.382429087,0
0,NA,NA,NA,NA,3,2,2,0,0,0,0,3,NA,4,NA,0,4,5,81,3,0,1,0.806739424,0
NA,51,NA,NA,NA,2,3,3,0,0,0,0,2,NA,17,NA,0,5,1,69,1,0,0,1.871648313,0
NA,39,3,1,9,1,4,3,1,0,1,4,3.400000095,1,44,20,0,5,1,74,2,0,0,1.033049082,0
NA,7,4,1,28,1,3,1,1,0,1,5,2.200000048,1,47,35,0,5,1,70,4,0,1,1.0124856,0
NA,1,2,1,2,1,3,1,0,0,1,5,1.799999952,2,37,10,0,7,5,32,3,0,1,0.328285446,1
0,48,1,2,50,2,1,1,0,1,1,4,2.799999952,3,68,87,0,5,2,97,4,0,0,1.611378305,0
0,35,3,1,39,2,4,1,0,1,1,4,3.799999952,2,81,67,0,6,4,94,4,0,0,0.633906139,0
0,5,4,1,3,1,4,1,0,0,1,5,5,1,71,68,0,5,3,100,3,1,0,1.626661657,1
NA,2,3,1,1,2,1,1,1,0,0,2,1.399999976,2,69,88,0,4,3,88,2,0,0,1.494916923,0
0,1,4,1,4,1,4,1,1,0,1,4,3,1,76,79,0,7,5,100,3,0,0,0.753956286,0
0,50,2,1,41,2,2,1,0,1,1,5,3.200000048,3,30,19,0,5,2,60,2,1,1,1.447901133,0
NA,5,4,1,16,3,4,1,1,0,1,5,3.599999905,2,67,97,0,7,5,100,4,0,1,0.433007053,0
1,0,4,1,1,1,4,1,0,0,1,5,4,1,100,99,0,7,3,100,4,0,0,1.347074405,1
0,0,3,2,0,1,3,2,0,1,1,4,4.599999905,2,89,39,0,7,5,95,3,0,1,0.814472652,0
0,22,3,1,6,2,4,1,0,1,1,4,3.799999952,2,52,63,0,5,3,81,4,1,0,0.952824464,0
NA,6,NA,NA,NA,1,4,1,0,0,0,0,3,NA,83,NA,0,7,5,90,4,0,0,0.753956286,0
0,11,3,1,11,2,3,1,0,1,1,5,4,2,48,66,0,6,5,70,4,0,1,0.433007053,0
0,40,2,1,59,3,4,1,1,0,1,5,1,3,0,-1,0,4,4,41,4,0,0,0.633906139,0
0,1,2,1,9,2,3,1,1,0,1,4,4.400000095,2,78,50,0,7,5,100,4,0,1,0.839850809,0
0,9,3,2,2,1,3,1,0,1,1,4,4.800000191,1,67,62,0,7,5,96,4,1,1,1.505534333,0
0,14,3,2,40,2,3,2,0,1,1,5,1,2,54,57,0,7,3,61,4,0,1,0.677936246,0
0,23,NA,NA,NA,2,3,1,0,0,0,0,3.200000048,NA,25,NA,0,6,5,49,4,0,1,0.677936246,0
0,12,3,1,39,2,4,1,0,0,1,4,4.599999905,2,90,80,0,5,1,100,4,0,0,0.753956286,1
0,30,4,1,49,1,2,2,1,0,0,1,1,3,99,56,0,7,1,99,2,0,1,1.160273097,0
NA,14,4,4,NA,2,2,2,0,1,1,4,3.200000048,2,46,13,0,7,3,100,3,0,0,1.611378305,0
0,62,4,1,49,3,4,1,1,0,1,5,5,3,90,89,0,7,4,100,4,0,0,0.580283409,0
0,3,4,2,13,1,2,2,0,1,1,4,1.399999976,1,13,2,0,5,3,38,1,0,0,1.163094349,0
0,22,2,1,20,2,4,2,0,1,1,5,1.600000024,2,39,42,0,6,3,56,2,1,1,1.695437811,0
1,2,4,2,3,2,4,1,1,0,1,5,4.599999905,2,26,42,0,6,5,49,3,0,0,1.611378305,0
0,62,NA,NA,NA,2,4,1,0,0,0,0,3.599999905,NA,65,NA,0,7,5,99,4,1,0,2.46151037,0
NA,3,3,2,0,1,3,1,0,0,1,4,2.400000095,1,91,99,0,7,2,100,3,0,0,0.825210575,1
0,6,4,1,54,1,4,2,0,1,1,5,4.400000095,2,73,93,0,5,5,91,3,0,1,0.814472652,0
0,1,3,1,6,1,3,1,0,0,1,4,2.400000095,1,83,47,0,7,4,82,3,1,0,2.081695207,1
NA,10,4,1,40,2,4,1,0,1,1,5,5,2,99,85,0,7,5,100,4,0,0,1.930132881,0
NA,63,3,1,51,3,3,1,0,1,1,5,2.200000048,4,31,12,0,7,5,3,3,0,1,0.432228905,0
0,9,2,1,9,2,4,1,0,0,1,4,3.200000048,2,77,89,0,6,3,96,4,0,0,0.633906139,1
0,35,NA,NA,NA,2,2,2,0,0,0,0,3.200000048,NA,69,NA,0,6,4,95,4,0,0,0.781310679,0
0,11,3,1,50,3,4,1,1,0,1,4,4,3,75,88,0,7,5,92,4,0,0,1.508229034,0
0,87,3,1,98,3,2,3,1,0,0,1,3.400000095,3,0,-2,0,4,1,86,1,0,0,1.668939846,0
NA,25,2,1,46,2,3,2,0,0,1,5,3,2,55,42,0,6,4,85,4,0,1,0.524474405,1
0,72,NA,NA,NA,3,2,3,0,0,0,0,3.799999952,NA,-12,NA,0,5,3,74,1,1,0,3.688508748,0
0,2,4,1,6,2,1,2,0,0,1,5,4.199999809,2,70,53,0,6,5,84,3,0,0,0.768304091,1
NA,6,4,2,56,2,4,1,1,0,1,4,4.599999905,2,71,84,0,6,5,98,3,0,0,1.802658627,0
0,4,2,2,49,2,3,2,0,1,1,5,2.799999952,1,-26,-12,0,4,3,1,2,1,0,0.724808584,0
NA,70,1,4,59,4,4,1,1,0,1,4,5,4,-47,-68,0,4,5,1,4,0,1,0.517991528,0
NA,19,3,2,30,2,3,1,0,1,1,5,2,2,49,33,0,7,1,57,2,0,0,1.235739372,0
0,18,2,1,50,2,3,1,0,1,1,5,2.599999905,2,71,48,0,5,2,80,4,0,1,0.626859907,0
0,61,2,2,28,2,2,3,1,0,1,4,3,3,44,50,0,6,2,73,4,0,0,1.508229034,0
0,11,3,1,40,2,4,1,0,1,1,4,2.400000095,2,57,31,0,5,5,92,4,0,1,0.533695785,0
0,28,3,2,45,2,3,2,0,1,0,1,1.799999952,2,71,76,0,3,1,64,4,1,0,1.133630422,0
0,20,4,1,16,2,4,1,0,1,1,5,4.400000095,2,65,37,0,7,5,85,4,0,1,0.740582862,0
0,59,NA,NA,NA,2,4,1,0,0,0,0,3,NA,50,NA,0,4,5,75,4,0,1,1.0124856,0
NA,22,3,2,25,1,4,1,0,1,1,5,2,2,83,30,0,7,1,100,3,0,0,0.753956286,0
0,63,NA,1,50,3,3,4,1,0,1,4,5,4,47,66,0,4,1,89,4,0,0,1.075884548,0
0,31,3,1,40,2,2,1,0,0,1,4,1.799999952,2,9,15,0,4,4,100,4,0,0,0.753956286,1
1,42,2,2,78,3,1,2,0,1,1,4,2.400000095,3,95,67,0,7,1,100,4,0,0,1.508229034,0
0,44,2,1,31,2,4,2,0,0,1,4,4.400000095,2,0,30,0,4,4,88,3,0,1,1.157601333,1
0,14,NA,NA,NA,2,3,2,0,0,0,0,1.799999952,NA,84,NA,0,5,3,95,2,0,0,0.943848604,0
NA,10,3,3,21,2,3,3,0,1,1,4,1,1,11,5,0,4,1,91,3,0,0,0.959595302,0
0,69,2,1,60,3,3,2,0,1,1,4,3.799999952,3,20,18,0,4,4,9,2,1,0,0.893664368,0
NA,50,1,1,60,3,1,1,0,0,1,4,4.800000191,3,10,-5,0,6,5,20,4,0,1,0.183982834,1
NA,43,3,3,73,2,2,3,0,1,1,4,1,2,-16,7,0,4,3,7,4,0,0,0.722951023,0
1,11,3,1,1,2,3,1,0,0,1,4,3.599999905,2,89,61,0,6,5,90,4,0,1,0.740582862,1
NA,10,3,1,0,2,4,3,0,0,1,5,4.199999809,2,88,64,0,7,4,98,3,0,0,1.611378305,1
0,1,3,1,0,1,4,1,0,1,1,4,3.400000095,1,89,87,0,7,5,100,4,0,0,0.633906139,0
0,31,2,2,41,2,2,2,1,0,0,3,1.799999952,2,51,65,0,6,3,87,3,0,0,0.753956286,0
NA,50,NA,NA,NA,3,3,2,0,0,0,0,1,NA,99,NA,0,4,1,100,2,0,0,0.963423255,0
0,45,2,1,32,2,3,2,0,1,0,1,2,2,NA,NA,0,4,1,70,1,0,1,1.358825368,0
0,19,2,1,2,2,3,1,1,0,1,4,2.400000095,2,53,71,0,5,4,81,4,0,0,0.344790428,0
0,48,NA,1,50,2,3,2,1,0,0,1,3,3,85,68,0,6,2,97,3,0,0,1.104299032,0
1,31,3,2,5,1,3,1,1,0,1,5,1.600000024,1,59,51,0,6,5,74,4,0,0,0.633906139,0
0,0,4,1,0,1,3,2,0,1,1,5,2.200000048,1,96,100,0,7,3,100,3,1,0,0.765627316,0
0,1,4,1,1,1,4,1,1,0,1,5,5,1,98,99,0,6,5,99,4,0,1,0.524474405,0
0,38,3,2,34,2,3,1,1,0,0,3,2.400000095,2,18,19,0,6,3,27,3,0,0,0.553245825,0
0,9,3,1,16,1,4,1,0,0,1,4,4.599999905,2,75,53,0,7,3,100,3,0,0,0.768304091,1
0,0,1,1,0,1,1,1,1,0,1,5,2.599999905,2,10,-5,0,3,5,0,4,0,1,0.3578056,0
NA,NA,3,2,19,1,1,1,1,0,0,1,1.399999976,1,NA,5,0,4,3,NA,3,0,0,0.52543673,0
NA,34,3,1,70,2,1,2,0,1,1,5,3.200000048,2,56,55,0,4,1,92,3,1,1,1.377671417,0
NA,4,3,1,3,1,4,1,0,1,1,4,3.200000048,1,98,93,0,6,4,99,3,0,0,0.753956286,0
0,8,3,1,8,2,2,2,0,1,1,4,3.799999952,2,68,66,0,4,5,71,4,0,1,0.77262596,0
0,86,3,4,81,4,3,4,0,1,1,5,4.199999809,4,70,6,0,5,4,85,2,0,1,1.584748754,0
0,NA,3,1,NA,1,4,1,0,0,1,4,3,1,NA,NA,0,7,4,93,3,0,0,0.768304091,1
1,4,1,1,34,1,2,2,1,0,1,5,3.400000095,2,73,1,0,5,1,97,3,0,0,0.728829488,0
0,2,2,2,22,2,1,1,0,1,0,2,1,2,85,61,0,7,1,NA,2,0,0,0.623978161,0
0,75,3,2,52,3,3,2,1,0,1,4,2.799999952,3,68,72,0,6,2,90,3,0,0,0.715218857,0
1,0,4,3,0,1,1,1,1,0,1,5,3.400000095,3,100,97,0,7,5,100,4,0,1,0.524474405,0
0,60,NA,NA,NA,3,4,2,0,0,0,0,3.400000095,NA,0,NA,0,4,1,50,1,0,0,1.304363116,0
NA,50,4,1,51,3,4,1,0,1,1,5,1,3,41,48,0,7,4,60,4,1,1,1.428181667,0
1,0,4,1,1,1,4,1,0,1,1,4,3.799999952,2,80,71,0,7,5,100,4,0,0,1.508229034,0
NA,75,3,1,50,3,3,1,0,0,1,4,2.799999952,3,-49,-48,0,4,5,0,2,0,1,0.971557592,1
0,48,3,2,37,2,4,1,1,0,1,5,1,2,67,64,0,5,2,70,2,1,0,2.393376759,0
0,2,NA,NA,NA,2,2,1,0,0,0,0,1,NA,53,NA,0,5,1,51,1,0,1,1.949796937,0
0,69,2,1,90,3,2,3,0,0,0,1,1,4,0,-1,0,7,1,1,3,0,0,1.256283783,1
0,52,3,3,52,2,2,2,0,1,1,4,4,3,-10,19,0,5,3,88,3,0,0,0.98712173,0
0,38,3,2,36,2,1,2,0,1,1,4,2.799999952,2,69,39,0,6,4,92,1,0,1,1.949796937,0
NA,10,4,1,1,1,3,2,0,1,1,4,4.400000095,1,74,86,0,7,5,96,4,0,1,0.524474405,0
0,11,3,2,22,2,3,2,1,0,1,5,3.599999905,1,41,54,0,5,1,98,4,0,1,0.626859907,0
1,11,3,1,12,2,3,1,0,1,1,5,4.199999809,2,55,46,0,5,5,72,4,0,1,0.562601626,0
0,41,4,1,25,2,4,1,0,1,1,4,4.400000095,2,97,95,0,7,4,100,3,0,0,0.728829488,0
0,3,NA,NA,NA,1,4,1,0,0,0,0,5,NA,49,NA,0,7,5,100,4,0,0,0.753956286,0
NA,6,4,1,9,1,3,1,0,1,1,5,4.400000095,2,25,43,0,6,3,100,2,0,0,1.494916923,0
0,20,3,1,30,2,4,1,1,0,1,4,4.199999809,2,50,35,0,7,5,75,4,0,0,0.728829488,0
0,18,2,1,6,2,4,1,1,0,0,1,3.599999905,3,95,95,0,7,3,100,3,0,0,1.802658627,0
NA,56,2,3,63,3,3,1,0,0,0,1,2.200000048,3,44,57,0,6,4,75,3,0,0,0.580283409,1
0,1,3,1,11,1,4,1,1,0,1,4,5,2,98,91,0,7,4,99,3,0,1,0.926838469,0
0,15,3,1,0,2,4,1,0,0,1,5,2.799999952,1,55,50,0,4,4,90,3,1,0,1.755454517,1
NA,40,4,2,38,2,3,2,0,1,1,5,2.599999905,2,22,15,0,6,3,93,2,1,0,3.300477544,0
1,20,3,3,17,2,4,1,1,0,1,4,3,1,68,60,0,6,4,95,3,0,1,1.157601333,0
1,6,3,1,4,1,4,1,0,0,1,5,2.400000095,1,65,92,0,7,4,99,4,1,1,1.210243256,1
0,17,1,1,17,1,1,1,1,0,0,1,1,1,47,49,0,5,3,100,4,0,1,0.806739424,0
NA,8,4,1,10,2,4,1,0,1,1,4,5,2,82,84,0,7,3,100,3,0,0,0.959595302,0
NA,3,NA,NA,NA,1,4,1,0,0,0,0,1.600000024,NA,14,NA,0,4,5,59,3,0,1,1.017258842,0
0,70,1,2,37,3,1,4,0,1,1,4,3,3,-46,1,0,4,5,12,3,1,0,0.271952982,0
0,57,1,1,58,4,3,3,0,1,1,4,1.399999976,3,27,37,0,4,2,48,3,0,1,0.835579269,0
0,41,3,3,51,2,2,1,0,1,0,2,2,2,35,41,0,4,4,71,3,1,0,2.11013406,0
0,22,2,1,7,2,3,1,0,0,1,4,2.799999952,1,49,42,0,6,1,49,2,0,0,1.382429087,1
0,32,3,1,53,2,4,1,0,0,1,4,4.400000095,2,96,80,0,7,3,1,2,0,0,0.943848604,1
NA,10,4,1,20,2,4,1,0,1,1,5,4.199999809,2,95,100,0,7,5,100,4,1,0,0.424313409,0
0,15,3,1,27,3,3,3,1,0,1,5,3,3,83,87,0,6,3,95,4,0,0,1.206344909,0
1,10,4,1,1,2,4,1,1,0,1,4,4.599999905,1,89,90,0,7,5,100,4,0,0,0.728829488,0
1,1,3,2,0,1,3,1,1,0,1,4,5,1,75,74,0,7,5,99,2,1,1,2.416825991,0
1,3,4,1,0,1,4,1,1,0,1,4,3.799999952,1,54,69,0,7,5,100,3,0,1,0.835579269,0
0,1,3,1,0,1,3,1,1,0,1,4,3,1,50,49,0,7,5,100,4,0,0,0.494744459,0
0,40,1,1,20,2,3,1,0,0,1,4,4.199999809,2,68,39,0,4,1,89,3,0,0,0.768304091,1
0,11,4,1,12,2,4,1,0,0,1,4,1,2,34,65,0,5,5,81,2,0,0,0.89535472,1
0,17,3,2,47,2,4,2,0,1,0,1,2.799999952,2,1,-1,0,7,2,87,3,0,0,0.68793115,0
0,33,4,1,6,2,1,1,0,0,1,4,4.199999809,2,65,71,0,6,5,4,3,0,0,1.802658627,1
0,1,3,1,1,1,4,1,0,0,1,4,1,2,10,0,0,7,5,100,3,0,0,0.728829488,1
0,43,4,1,21,2,4,1,0,0,1,5,2.799999952,2,52,66,0,4,5,87,4,0,0,1.078339506,1
0,6,3,1,3,1,4,1,0,1,1,4,4.199999809,1,88,72,0,6,5,91,3,0,1,0.77262596,0
0,31,2,1,29,2,1,1,1,0,1,4,2,2,76,72,0,5,1,98,2,0,0,0.943848604,0
0,2,2,2,NA,1,3,1,0,0,0,2,1,2,NA,NA,0,5,1,NA,2,0,1,1.102683912,1
0,2,4,1,3,1,4,1,0,0,1,5,2,2,89,100,0,5,4,100,3,0,1,0.835579269,1
NA,0,3,2,18,2,4,2,1,0,1,4,NA,2,83,79,0,7,5,93,4,0,1,0.77262596,0
0,57,NA,NA,NA,3,3,3,0,0,0,0,3.599999905,NA,3,NA,0,5,1,68,2,0,0,0.657773844,0
1,0,4,1,2,1,4,1,0,0,1,5,3.400000095,1,76,90,0,7,5,98,4,0,0,0.494744459,1
0,16,3,1,20,2,4,1,0,0,1,5,3.400000095,1,79,82,0,7,5,97,4,0,1,0.779260822,1
0,50,NA,NA,NA,3,2,2,0,0,0,0,1,NA,87,NA,0,6,1,93,2,0,0,1.235739372,0
0,25,4,2,10,2,4,2,0,1,1,4,2.400000095,2,60,85,0,6,5,95,4,0,0,1.930132881,0
NA,4,3,1,6,1,1,1,0,1,1,5,NA,1,94,80,0,7,2,100,4,0,0,1.206344909,0
0,90,1,2,91,3,4,1,1,0,1,5,2.599999905,4,89,79,0,6,3,85,4,1,0,0.903869411,0
1,35,1,1,30,2,3,2,1,0,0,3,2,2,15,9,0,5,4,30,3,0,0,0.309676514,0
0,30,3,2,26,2,4,2,1,0,1,5,4,2,52,37,0,6,4,92,1,0,1,1.949796937,0
0,6,4,1,3,1,4,1,0,0,1,4,3.200000048,1,88,66,0,7,5,100,4,1,1,0.380891206,1
0,6,NA,NA,NA,2,4,1,0,0,0,0,2.400000095,NA,66,NA,0,4,2,74,4,0,0,1.543801321,0
0,27,3,1,52,3,4,1,0,1,1,5,1.799999952,2,72,77,0,7,2,81,2,0,0,0.943848604,0
1,3,3,1,2,1,4,1,0,0,1,4,2,1,91,97,0,6,5,100,4,0,0,0.609789218,1
NA,17,3,1,22,2,4,1,0,0,1,5,2.799999952,2,68,86,0,6,3,92,4,0,0,0.781310679,1
0,70,3,3,85,3,2,2,1,0,0,3,2.599999905,3,-8,-9,0,6,1,35,3,0,0,0.753956286,0
0,39,1,1,29,2,2,1,0,0,1,5,2.400000095,2,60,66,0,6,1,61,3,0,0,0.753956286,1
0,15,3,1,10,1,3,1,0,0,1,4,2.200000048,2,61,50,0,6,2,95,4,0,1,0.524474405,1
NA,2,4,1,2,2,4,1,0,1,1,5,3.5,2,99,99,0,4,2,100,4,0,1,0.524474405,0
0,16,1,1,0,2,3,3,0,0,1,4,2.400000095,1,71,64,0,6,5,94,3,1,1,1.181987862,1
0,40,NA,NA,NA,1,3,3,0,0,0,0,3,NA,27,NA,0,4,2,49,2,0,0,2.843824454,0
0,97,3,4,100,4,4,NA,1,0,1,5,4.599999905,4,6,0,0,1,1,100,3,0,1,1.004634464,0
NA,1,4,1,1,1,4,1,0,0,1,5,3.599999905,1,70,82,0,7,3,79,3,0,0,0.959595302,1
0,33,4,1,19,1,3,2,1,0,0,1,1,1,5,NA,0,4,1,70,3,0,0,1.122979361,0
NA,100,2,1,91,1,4,4,0,1,1,5,2.599999905,4,-20,-52,0,2,1,65,2,1,1,0.968789261,0
NA,35,4,1,37,2,3,3,1,0,1,4,2,2,24,99,0,4,2,18,2,0,0,0.943848604,0
0,29,2,3,18,2,4,1,1,0,0,2,2.200000048,2,88,80,0,7,2,94,4,0,0,0.441773051,0
0,90,2,3,79,4,4,3,1,0,1,4,2.400000095,3,-12,-23,0,4,2,11,3,0,1,0.346065926,0
0,47,2,1,61,3,4,1,0,0,0,2,1,3,0,5,0,7,4,10,3,1,1,0.783729607,1
1,33,2,2,26,2,2,2,1,0,1,4,1.399999976,2,41,48,0,5,5,47,3,1,1,0.751566675,0
1,11,4,1,35,1,3,1,0,0,0,3,2.200000048,2,58,52,0,6,5,84,4,0,0,0.494744459,1
NA,14,3,1,3,2,3,2,0,1,1,4,2.200000048,2,75,82,0,6,2,100,3,0,0,0.98712173,0
0,22,4,1,39,2,4,1,0,1,1,4,5,3,98,89,0,7,3,100,4,0,0,1.348190671,0
0,100,2,2,99,3,2,3,0,0,0,1,1.200000048,3,30,19,0,2,1,0,3,0,0,0.575094279,1
0,3,NA,1,3,1,4,1,1,0,0,1,1.600000024,1,67,66,0,7,4,99,4,1,1,0.739547663,0
1,27,4,1,26,2,4,2,0,1,1,4,4.599999905,2,67,53,0,6,5,95,4,0,1,1.0124856,0
NA,0,NA,NA,NA,2,4,1,0,0,0,0,4.400000095,NA,95,NA,0,6,4,100,3,1,0,7.96138304,0
1,1,4,1,6,1,1,1,0,0,1,5,3.799999952,2,87,99,0,7,4,100,2,0,1,1.584748754,1
1,2,NA,NA,NA,1,4,2,0,0,0,0,4.599999905,NA,66,NA,0,7,4,79,4,0,1,0.524474405,0
0,11,4,2,1,1,2,1,1,0,1,4,3.400000095,1,89,99,0,7,2,100,3,0,0,1.104299032,0
0,55,3,1,70,3,3,3,0,1,1,5,2.799999952,2,78,50,0,7,2,100,3,0,0,0.98712173,0
NA,79,3,3,79,3,4,4,1,0,0,2,3,3,20,14,0,6,2,78,3,1,1,0.430760812,0
0,63,2,1,67,3,2,2,0,0,1,4,3,2,-5,18,0,4,1,69,3,0,0,0.98712173,1
NA,27,3,1,20,2,1,1,1,0,1,4,4.599999905,2,87,78,0,6,5,100,4,0,0,0.494744459,0
0,3,NA,NA,NA,2,3,1,0,0,0,0,3.400000095,NA,58,NA,0,6,5,74,4,0,0,0.591326215,0
0,40,3,2,50,2,4,2,0,0,0,1,2.599999905,3,-8,66,0,6,4,80,4,0,0,1.078339506,1
0,75,1,2,71,3,3,2,0,1,1,4,2.799999952,3,-30,-37,0,4,2,1,4,0,1,0.387841961,0
NA,53,2,1,36,3,3,2,0,1,1,4,1.799999952,3,24,16,0,6,2,6,2,0,1,0.591451704,0
0,43,2,2,28,2,3,1,1,0,1,4,1.399999976,2,48,43,0,4,2,58,2,0,1,1.009925765,0
0,1,3,1,6,1,4,2,0,0,1,5,4.599999905,1,73,61,0,7,5,100,3,1,0,2.950424093,1
0,41,2,2,14,2,4,1,0,0,1,5,2,3,44,55,0,6,3,64,4,0,0,0.633906139,1
0,50,3,1,56,3,2,4,0,0,1,5,2.599999905,2,49,45,0,4,2,97,4,0,0,0.825210575,1
0,0,4,1,0,1,4,1,1,0,1,5,4,1,37,45,0,7,4,100,4,0,0,1.508229034,0
0,35,2,1,36,2,3,1,1,0,1,5,4.599999905,2,55,50,0,6,5,82,4,0,0,0.494744459,0
1,10,3,1,31,2,4,1,0,1,1,4,3.799999952,2,60,54,0,7,3,70,3,0,1,0.835579269,0
0,45,3,1,26,2,3,3,0,1,1,4,4.599999905,2,36,54,0,4,1,82,3,1,1,0.49488804,0
1,0,4,1,1,1,4,1,0,0,1,5,4.599999905,2,75,50,0,7,5,100,4,0,0,1.078540896,1
0,3,4,1,1,2,4,3,0,1,1,4,3.400000095,2,78,95,0,6,3,93,2,0,0,1.249715426,0
0,11,4,1,10,2,4,1,0,1,1,4,3.400000095,2,69,65,0,7,5,100,4,0,0,1.508229034,0
0,6,3,1,11,1,4,1,0,0,1,4,3.400000095,1,68,60,0,7,3,99,4,0,1,0.533695785,1
1,0,3,1,0,2,4,3,0,1,1,5,3.400000095,1,50,51,0,7,5,90,4,0,1,0.637881442,0
1,10,4,1,8,2,4,1,1,0,1,4,3.599999905,2,26,15,0,6,5,99,2,0,0,0.943848604,0
0,28,4,1,50,2,4,1,0,1,1,4,5,2,98,99,0,7,2,100,3,0,0,1.147873529,0
NA,20,3,1,22,2,4,1,1,0,1,5,4,2,68,89,0,4,4,100,3,0,0,0.959595302,0
NA,48,NA,NA,NA,2,3,2,0,0,0,0,1.799999952,NA,60,NA,0,6,4,56,2,0,0,1.494916923,0
0,3,3,1,6,2,4,1,0,0,1,4,4,2,38,37,0,6,5,88,4,0,1,0.433007053,1
0,10,3,1,7,1,4,1,0,1,1,5,3.400000095,1,61,60,0,6,4,89,4,1,0,0.344261101,0
NA,30,3,2,20,2,3,1,1,0,1,5,1.399999976,2,69,60,0,6,5,95,4,1,0,0.424313409,0
0,2,NA,NA,NA,2,3,2,0,0,0,0,1.799999952,NA,52,NA,0,6,1,74,2,0,0,1.382429087,0
NA,88,4,1,85,3,4,2,1,0,1,4,1.799999952,3,98,99,0,7,2,91,3,0,0,0.753956286,0
0,10,4,1,10,2,4,1,0,1,1,4,3.400000095,2,59,61,0,4,4,94,4,0,0,1.543801321,0
1,4,NA,NA,NA,2,2,1,0,0,0,0,3.799999952,NA,6,NA,0,6,4,80,4,0,0,0.494744459,0
0,10,4,1,0,2,3,4,0,1,1,5,1,2,-1,2,0,3,2,1,3,1,1,0.796794833,0
0,39,4,1,22,2,4,1,0,0,1,4,4.400000095,2,48,39,0,4,3,88,3,0,0,0.98712173,1
0,69,3,4,43,2,1,1,0,0,1,4,4.400000095,3,84,87,0,5,2,98,2,0,0,4.080642253,1
0,31,1,1,28,2,3,1,1,0,1,5,4,2,18,-2,0,5,3,60,4,0,1,0.524474405,0
0,0,NA,NA,NA,2,4,1,0,0,0,0,4.800000191,NA,80,NA,0,7,5,100,2,0,1,1.584748754,0
0,2,2,1,15,1,4,1,0,0,1,5,4.400000095,2,70,53,0,7,5,90,4,0,0,1.611378305,1
0,45,3,1,35,3,4,1,0,0,1,5,3,2,81,98,0,6,5,91,2,0,1,1.463683137,1
1,0,4,1,0,1,4,1,0,1,1,4,4,1,100,100,0,7,4,100,3,0,1,0.356848995,0
0,15,4,1,15,1,4,1,1,0,1,5,3,2,99,65,0,6,4,100,4,0,1,0.524474405,0
0,28,4,1,17,2,1,2,1,0,1,5,3.599999905,2,87,82,0,7,2,98,4,0,0,1.206344909,0
0,12,NA,NA,NA,2,4,1,0,0,0,0,1.799999952,NA,35,NA,0,6,2,73,4,0,0,1.508229034,0
NA,3,3,4,10,2,2,2,1,0,1,4,2,2,42,1,0,5,3,89,2,0,0,0.943848604,0
0,72,NA,NA,NA,3,2,2,0,0,0,0,1.600000024,NA,-34,NA,0,4,3,8,4,0,0,0.441773051,0
NA,82,3,3,95,4,4,1,0,0,1,4,2.599999905,3,64,8,0,6,4,79,3,0,1,0.839850809,1
0,11,3,2,10,2,4,1,0,1,1,4,1,2,21,15,0,7,5,78,3,0,0,0.768304091,0
0,21,2,2,31,1,2,2,1,0,0,3,2.799999952,2,63,64,0,5,4,66,4,0,0,0.52543673,0
NA,7,4,1,13,1,4,1,0,0,1,4,3.599999905,1,81,87,0,7,5,100,3,0,0,0.753956286,1
0,49,NA,NA,NA,2,4,1,0,0,0,0,4.199999809,NA,95,NA,0,6,2,100,2,0,0,0.89535472,0
NA,16,1,1,15,2,4,1,0,1,1,4,3.599999905,2,70,57,0,6,5,43,4,0,1,1.157601333,0
